date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1606266000,4,500.68,0,4.03,52.21,1.57,30.79,33.72,2.22
1606269600,4,500.68,0.03,6.08,52.93,1.74,33.78,37.26,2
1606273200,4,487.33,0.27,7.37,60.8,1.91,38.24,41.99,1.69
1606276800,4,433.92,0.27,3.9,85.12,2,45.04,48.31,0.65
1606280400,5,417.23,0.24,2.7,98.71,2.09,52.81,56.6,0.78
1606284000,5,400.54,0.19,1.59,113.01,2.12,55.76,59.96,0.86
1606287600,4,350.48,0.11,0.94,107.29,1.62,37.37,40.42,0.71
1606291200,4,320.44,0.09,0.92,100.14,1.33,25.99,28.34,0.81
1606294800,3,310.42,0.09,1.09,103,1.24,22.04,24.15,0.96
1606298400,3,307.08,0.07,1.54,107.29,1.19,23.72,26.03,1.22
1606302000,4,310.42,0.04,2.46,105.86,1.16,26.44,29.05,1.69
1606305600,3,303.75,0.01,3.47,97.28,1.12,23.63,26.1,2.19
1606309200,2,300.41,0,4.76,82.97,1.13,18.62,20.84,3.04
1606312800,2,307.08,0,5.4,72.96,1.21,16.14,18.41,3.9
1606316400,2,313.76,0,5.27,69.38,1.21,14.28,16.65,4.24
1606320000,2,323.77,0,4.8,68.67,1.19,10.59,12.72,4.12
1606323600,1,330.45,0,4.28,70.81,1.25,6.54,8.19,3.52
1606327200,1,340.46,0,3.9,75.82,1.39,4.91,6.15,2.79
1606330800,2,357.15,0,3.3,81.54,1.51,5.08,6.04,2.19
1606334400,2,373.84,0,2.44,87.98,1.64,6.5,7.37,1.79
1606338000,2,383.85,0,1.71,92.98,1.64,7.93,8.68,1.52
1606341600,2,383.85,0,1.19,95.84,1.37,8.38,8.86,1.16
1606345200,2,380.52,0,1.03,97.28,1.15,7.74,8.05,0.97
1606348800,2,377.18,0,1.01,95.84,0.98,7.35,7.62,0.93
1606352400,2,370.5,0,1.22,92.98,0.84,7.4,7.76,1
1606356000,2,367.17,0,1.91,86.55,0.76,8.08,8.67,1.2
1606359600,2,363.83,0.02,2.66,80.82,0.69,8.8,9.6,1.47
1606363200,1,360.49,0.04,2.87,78.68,0.63,9.15,10.09,1.73
1606366800,1,360.49,0.06,2.68,77.25,0.63,9.6,10.53,1.82
1606370400,1,363.83,0.06,2.21,75.1,0.64,9.85,10.59,1.74
1606374000,1,367.17,0.07,1.71,71.53,0.61,8.92,9.44,1.52
1606377600,1,367.17,0.06,1.78,67.23,0.59,8.48,8.89,1.46
1606381200,1,370.5,0.06,1.97,64.37,0.55,9.09,9.5,1.52
1606384800,2,380.52,0.04,2.83,60.08,0.6,10.5,11.01,1.84
1606388400,2,393.87,0.03,4.11,57.22,0.67,12.48,13.14,2.06
1606392000,2,410.56,0.01,5.57,54.36,0.75,14.85,15.63,2
1606395600,2,427.25,0,7.03,50.78,0.87,17.41,18.45,2
1606399200,2,453.95,0,8.4,45.06,1.1,19.19,20.74,2.22
1606402800,2,460.63,0,8.57,40.05,1.34,19.97,21.92,2.34
1606406400,2,460.63,0,8.23,35.76,1.67,19.48,21.68,2.41
1606410000,3,453.95,0,8.31,32.9,2.5,20.13,22.47,2.28
1606413600,3,440.6,0,8.74,31.11,3.99,22.77,24.98,1.85
1606417200,3,420.57,0,8.65,31.47,5.42,24.46,26.07,1.39
1606420800,3,410.56,0,8.05,31.47,5.19,23.39,24.59,1.35
1606424400,3,413.9,0,7.28,32.54,4.59,21.6,22.56,1.31
1606428000,3,413.9,0,6.43,33.98,4.23,23.7,24.65,1.2
1606431600,4,417.23,0,5.74,34.69,3.79,27.11,28.2,1.31
1606435200,4,413.9,0,5.06,36.84,3.31,28.71,29.94,1.44
1606438800,4,410.56,0,4.97,38.62,2.83,29.05,30.6,1.73
1606442400,4,417.23,0.09,5.91,38.62,2.59,28.94,31.07,1.9
1606446000,4,423.91,0.84,5.66,41.49,2.33,28.7,31.19,1.93
1606449600,3,390.53,0.71,3.04,55.08,2,24.12,25.93,1.52
1606453200,3,380.52,0.45,2.1,65.8,2,23.38,25.14,1.88
1606456800,3,373.84,0.28,1.46,77.96,2.27,23.56,25.25,2.28
1606460400,2,343.8,0.17,0.84,82.25,2.06,16.6,17.69,1.82
1606464000,2,323.77,0.14,0.73,85.83,2.24,13.5,14.33,1.55
1606467600,2,327.11,0.14,0.88,92.98,3.49,16.16,16.97,1.47
1606471200,3,343.8,0.17,1.29,98.71,4.83,20,20.88,1.55
1606474800,3,360.49,0.21,2.23,101.57,5.96,23.4,24.49,1.95
1606478400,4,377.18,0.13,4.16,95.84,7.87,26.01,27.33,2.34
1606482000,4,397.21,0,7.2,80.11,9.54,27.5,29.13,2.95
1606485600,4,417.23,0,9.6,62.94,9.89,28.93,30.88,3.39
1606489200,4,427.25,0,10.45,54.36,9.3,31.27,33.5,3.14
1606492800,4,433.92,0,10.63,49.35,8.35,33.97,36.43,2.72
1606496400,4,433.92,0,10.63,45.42,7.21,35.66,38.41,2.57
1606500000,4,433.92,0,10.03,42.56,6.02,35.97,38.68,2.53
1606503600,4,433.92,0,8.91,39.34,4.53,35.46,37.94,2.6
1606507200,4,427.25,0,7.63,35.41,3.13,35.43,37.68,2.79
1606510800,4,423.91,0,6.51,32.54,2.35,35.41,37.37,3.1
1606514400,4,423.91,0,5.91,28.61,1.77,35.78,37.68,3.67
1606518000,4,427.25,0.01,5.74,23.96,1.34,36.48,38.38,4.43
1606521600,4,433.92,0.02,6.08,20.03,1.21,37.64,39.6,5.32
1606525200,4,453.95,0.08,7.54,16.81,1.34,39.73,42.18,5.83
1606528800,4,494,0.42,10.45,14.31,1.73,41.99,45.69,4.69
1606532400,4,514.03,2.12,10.37,19.67,2.24,42.61,46.52,3.83
1606536000,4,410.56,0.52,3.51,54.36,2.41,27.03,28.19,1.17
1606539600,4,400.54,0.35,2.7,61.51,1.97,25.43,26.52,1.28
1606543200,4,407.22,0.27,2.51,67.95,1.82,26.64,27.88,1.71
1606546800,3,390.53,0.13,1.93,81.54,1.74,24.31,25.43,1.5
1606550400,3,377.18,0.13,1.61,90.12,1.55,22.06,23.03,1.5
1606554000,3,380.52,0.14,1.5,97.28,1.46,21.6,22.46,1.57
1606557600,3,393.87,0.16,1.78,105.86,1.65,22.16,22.96,1.71
1606561200,3,427.25,0.16,2.7,115.87,2.27,23.83,24.69,2.03
1606564800,3,473.98,0.07,4.11,121.59,3.25,24.88,25.85,2.28
1606568400,4,520.71,0,6.6,115.87,3.7,26.4,27.86,3.58
1606572000,4,554.09,0,8.23,105.86,3.4,28.73,30.83,4.37
1606575600,4,567.44,0,8.14,97.28,2.95,31.14,33.69,3.8
1606579200,4,580.79,0,7.63,90.12,2.59,33.81,36.65,3.07
1606582800,4,580.79,0,7.2,82.25,2.44,34.47,37.47,2.88
1606586400,4,567.44,0,7.11,72.96,2.77,32.56,35.46,2.63
1606590000,4,534.06,0,6.43,65.8,3.46,29.5,31.98,2.25
1606593600,4,514.03,0,6.08,58.65,2.71,27.95,30.46,2.31
1606597200,4,500.68,0,5.48,52.93,1.94,25.34,27.92,2.25
1606600800,3,487.33,0,4.67,51.5,1.62,21.93,24.3,2
1606604400,2,473.98,0,4.07,54.36,1.94,19.31,21.33,1.71
1606608000,2,473.98,0,3.64,58.65,2.59,17.14,18.71,1.46
1606611600,2,447.27,0,3.26,62.94,3.01,12.54,13.64,1.38
1606615200,2,410.56,0.02,3.51,59.37,2.86,10.2,11.18,1.24
1606618800,1,373.84,0.22,3.68,53.64,2.5,9.77,10.8,1.25
1606622400,1,343.8,0.41,2.96,50.78,1.94,8.45,9.46,1.44
1606626000,1,327.11,0.36,2.23,49.35,1.49,6.69,7.58,1.58
1606629600,1,323.77,0.28,1.8,50.78,1.39,6.22,7.02,1.63
1606633200,1,293.73,0.18,1.5,52.93,1.18,4.86,5.42,1.43
1606636800,1,277.04,0.14,1.59,59.37,1.07,4.21,4.65,1.41
1606640400,1,280.38,0.14,1.63,72.24,1.16,5.06,5.48,1.52
1606644000,2,293.73,0.19,2.1,80.82,1.22,6.04,6.59,2.15
1606647600,2,310.42,0.25,3.26,83.69,1.22,6.73,7.52,3.26
1606651200,2,323.77,0.18,5.18,80.11,1.18,6.84,7.86,4.24
1606654800,1,330.45,0.01,6.51,72.24,1.09,6.77,8.08,5
1606658400,1,327.11,0,5.74,66.52,1.01,6.63,8.19,5
1606662000,1,320.44,0,4.97,58.65,0.98,5.85,7.47,4.43
1606665600,1,327.11,0,4.54,48.64,0.92,5.44,7,3.58
1606669200,1,343.8,0,4.71,40.41,0.92,6.65,8.27,2.79
1606672800,1,357.15,0,5.06,34.69,0.89,7.86,9.57,2.44
1606676400,1,360.49,0,5.23,30.04,0.84,7.93,9.69,2.34
1606680000,1,363.83,0,5.27,27.18,0.83,7.95,9.77,2.31
1606683600,1,360.49,0,4.97,26.11,0.81,8.59,10.52,2.22
1606687200,1,353.81,0,4.33,27.18,0.78,9.05,10.87,2.06
1606690800,1,340.46,0,3.68,29.68,0.7,8.79,10.34,1.88
1606694400,1,327.11,0,3.09,33.62,0.63,8.08,9.33,1.69
1606698000,1,313.76,0,2.79,38.98,0.6,7.47,8.66,1.6
1606701600,1,313.76,0.01,2.96,43.63,0.6,6.97,8.29,1.65
1606705200,1,317.1,0.13,3.04,49.35,0.6,6.5,7.86,1.81
1606708800,1,317.1,0.27,2.21,58.65,0.6,6.04,7.31,1.88
1606712400,1,320.44,0.21,1.41,69.38,0.63,5.8,7.03,1.95
1606716000,2,327.11,0.16,1.04,80.11,0.69,6.68,8.03,2.06
1606719600,2,303.75,0.12,0.83,85.12,0.63,6.33,7.57,1.85
1606723200,2,280.38,0.11,0.9,86.55,0.56,5.65,6.77,1.79
1606726800,2,263.69,0.1,1.09,85.12,0.54,5,6.08,1.77
1606730400,2,253.68,0.11,1.46,82.25,0.56,4.8,5.92,1.96
1606734000,2,253.68,0.13,2.23,80.82,0.63,5.18,6.44,2.47
1606737600,1,257.02,0.08,3.17,78.68,0.69,5.55,6.94,2.95
1606741200,1,270.37,0,4.5,75.1,0.86,6.21,7.94,3.83
1606744800,1,287.06,0,5.23,70.1,1.28,7.39,9.64,4.88
1606748400,1,297.07,0,5.66,65.09,1.58,8.68,11.44,5.64
1606752000,2,300.41,0,5.66,61.51,1.45,12.75,16.43,5.83
1606755600,3,307.08,0,5.18,66.52,1.62,21.49,26.52,5.13
1606759200,4,310.42,0,4.63,74.39,2.92,31.7,37.67,3.93
1606762800,4,317.1,0,4.2,77.25,4.53,41.91,48.44,2.79
1606766400,5,333.79,0,3.81,74.39,5.19,50.85,57.83,2.06
1606770000,5,350.48,0,3.51,69.38,5.13,58.74,65.91,1.71
1606773600,5,367.17,0,3.34,63.66,4.47,66.21,73.11,1.49
1606777200,5,383.85,0,3.34,58.65,3.93,73.89,80.81,1.57
1606780800,5,403.88,0,3.38,56.51,3.7,83,90.16,1.5
1606784400,5,407.22,0,3.68,55.08,3.25,83.7,91.48,1.79
1606788000,5,397.21,0.06,4.84,53.64,2.62,73.05,81.1,2.22
1606791600,5,370.5,0.6,5.36,54.36,1.94,59.16,66.41,2.76
1606795200,4,303.75,0.7,3.51,63.66,1.18,38.56,43.54,2.82
1606798800,4,270.37,0.48,2.12,70.81,0.84,27.66,31.44,3.01
1606802400,3,243.66,0.29,1.32,78.68,0.78,22.08,25.08,3.01
1606806000,2,220.3,0.16,0.7,77.96,0.64,15.01,16.74,2.09
1606809600,2,220.3,0.13,0.63,77.25,0.66,12.88,14.17,1.81
1606813200,2,220.3,0.12,0.71,79.39,0.67,12.32,13.49,1.77
1606816800,2,226.97,0.23,1.86,80.11,0.75,12.67,14.05,2.66
1606820400,2,247,0.31,4.41,80.82,0.89,13.74,15.62,4.24
1606824000,2,270.37,0.14,8.23,77.25,1.06,14.71,17.14,5.64
1606827600,2,290.39,0,10.8,72.24,1.33,15.72,18.71,6.84
1606831200,2,297.07,0,10.11,69.38,1.64,16.6,20.12,7.47
1606834800,2,297.07,0,8.65,65.8,1.86,17.36,21.33,7.6
1606838400,2,293.73,0,7.2,60.8,1.8,18.04,22.36,6.9
1606842000,2,290.39,0,6.17,57.94,1.54,19.67,24.47,6.02
1606845600,3,303.75,0,5.23,61.51,1.19,24.58,30.07,4.88
1606849200,4,330.45,0,4.58,64.37,0.98,32.31,38.36,3.96
1606852800,4,353.81,0,4.16,64.37,0.95,40.27,46.73,3.2
1606856400,4,373.84,0,3.64,63.66,0.98,48.32,55.36,2.63
1606860000,5,383.85,0,3.3,60.08,0.91,53.45,60.88,2.44
1606863600,5,383.85,0,3.21,55.08,0.75,55.35,62.92,2.41
1606867200,5,383.85,0,3.3,50.78,0.63,56.19,63.85,2.41
1606870800,5,387.19,0,3.98,47.21,0.62,57.04,65.02,2.47
1606874400,5,397.21,0.16,5.83,46.49,0.78,56.23,64.75,2.57
1606878000,5,390.53,1.1,6.08,51.5,0.9,51.81,59.95,2.76
1606881600,4,297.07,0.65,2.96,70.1,0.83,31.36,35.92,1.73
1606885200,4,273.71,0.38,1.84,80.11,1,29.34,33.2,1.66
1606888800,4,267.03,0.23,1.27,88.69,1.22,33.41,37.34,1.68
1606892400,4,233.65,0.14,0.78,87.26,0.95,25.59,28.3,1.24
1606896000,3,220.3,0.13,0.7,86.55,0.83,22.16,24.32,1.11
1606899600,3,223.64,0.14,0.77,87.98,0.9,23.81,25.97,1.14
1606903200,4,233.65,0.14,1.69,88.69,1.03,27.27,29.67,1.74
1606906800,4,253.68,0.11,3.64,87.26,1.16,31.22,33.99,2.72
1606910400,4,277.04,0.03,6.08,84.4,1.27,34.28,37.38,3.67
1606914000,4,300.41,0,7.88,80.11,1.48,38.03,41.59,4.69
1606917600,4,317.1,0,7.88,77.96,1.71,43.49,47.67,5.32
1606921200,5,333.79,0,7.2,77.25,1.85,50.95,55.72,5.32
1606924800,5,347.14,0,6.08,78.68,1.89,56.69,61.78,4.69
1606928400,5,353.81,0,5.57,78.68,2.06,58.12,63.27,3.86
1606932000,5,353.81,0,5.36,75.82,2.65,58.43,63.44,2.82
1606935600,5,347.14,0,4.93,72.96,3.4,61.28,66,1.81
1606939200,5,347.14,0,4.33,70.81,3.93,64.89,69.45,1.3
1606942800,5,340.46,0,3.64,68.67,4.23,68.57,72.93,1.08
1606946400,5,333.79,0,3,69.38,3.82,71.18,75.25,0.83
1606950000,5,327.11,0,2.49,70.1,3.1,72.19,75.88,0.67
1606953600,5,323.77,0,2.29,71.53,2.41,72.54,75.94,0.67
1606957200,5,323.77,0,2.61,72.24,2,73.72,77.03,0.74
1606960800,5,327.11,0.01,3.81,72.96,1.85,72.34,75.7,0.83
1606964400,5,327.11,0.16,4.8,73.67,1.71,65.72,68.93,0.86
1606968000,4,310.42,0.15,3.9,76.53,1.3,48.06,50.51,0.83
1606971600,4,307.08,0.14,3.04,79.39,1.19,42.66,44.87,1
1606975200,4,307.08,0.12,2.31,85.12,1.3,47.09,49.46,1.08
1606978800,4,313.76,0.04,1.5,87.26,0.98,37.18,38.97,0.88
1606982400,4,320.44,0.02,1.52,88.69,0.89,36.19,37.9,0.82
1606986000,4,330.45,0.01,1.65,92.98,0.94,42,43.92,0.73
1606989600,4,340.46,0.01,1.93,95.84,1.04,47.3,49.22,0.69
1606993200,4,350.48,0.01,2.55,95.84,1.18,48.76,50.48,0.86
1606996800,4,357.15,0.01,3.38,90.84,1.28,46.53,48.01,1.12
1607000400,4,367.17,0,4.11,85.12,1.4,42.85,43.99,1.33
1607004000,4,373.84,0,4.24,80.11,1.46,39.04,39.96,1.28
1607007600,4,380.52,0,3.98,75.1,1.33,35.64,36.47,1.12
1607011200,4,387.19,0,3.51,72.96,1.12,30.91,31.68,1.09
1607014800,4,393.87,0,3,72.96,1.01,26.22,26.94,1.06
1607018400,3,407.22,0,2.7,75.1,1,21.71,22.29,0.99
1607022000,2,420.57,0,2.31,76.53,1.16,17.89,18.28,0.87
1607025600,2,427.25,0,1.99,75.1,1.54,16.72,17.02,0.83
1607029200,3,440.6,0,1.8,72.96,1.97,20.45,20.73,0.82
1607032800,4,440.6,0,1.63,72.24,2.09,25.08,25.4,0.9
1607036400,3,440.6,0,1.36,75.1,1.79,24,24.31,0.94
1607040000,2,433.92,0,1.17,77.96,1.3,17.57,17.84,0.96
1607043600,2,433.92,0,1.33,77.96,1.1,12.24,12.55,0.97
1607047200,2,447.27,0,2.06,77.96,1.33,12.42,12.93,0.96
1607050800,2,467.3,0.01,2.87,82.25,1.65,15.9,16.59,0.91
1607054400,2,480.65,0.02,2.96,87.98,1.85,19.44,20.29,0.96
1607058000,3,473.98,0.02,2.59,90.12,1.86,20.09,21.05,1.2
1607061600,2,460.63,0.03,2.12,89.41,1.67,19.13,20.06,1.36
1607065200,2,413.9,0.05,1.5,84.4,1.15,15.4,16.05,1.11
1607068800,2,397.21,0.04,1.44,82.25,0.93,13.19,13.7,1.06
1607072400,2,393.87,0.04,1.54,81.54,0.95,12.55,13.03,1.11
1607076000,2,403.88,0.02,2.08,81.54,1.15,14.31,14.75,1.27
1607079600,2,420.57,0.01,3.04,80.11,1.54,17.3,17.72,1.41
1607083200,2,440.6,0,4.24,75.82,2.15,19.53,19.96,1.3
1607086800,2,440.6,0,5.27,69.38,2.89,17.63,18.15,1.16
1607090400,2,447.27,0,6,63.66,3.87,13.73,14.4,1.11
1607094000,2,467.3,0,6.43,62.23,4.77,12.46,13.23,1.06
1607097600,2,487.33,0,6.43,61.51,5.13,13.84,14.74,1.09
1607101200,2,500.68,0,6,58.65,4.65,17.13,18.17,1.16
1607104800,3,494,0,5.36,55.08,3.87,21.13,22.17,1.22
1607108400,4,473.98,0,4.67,52.93,3.25,25.83,26.81,1.28
1607112000,4,453.95,0,3.94,51.5,2.77,28.65,29.5,1.28
1607115600,4,427.25,0,3.26,50.07,2.27,26.21,26.92,1.25
1607119200,3,403.88,0,2.74,48.64,1.88,20.83,21.4,1.22
1607122800,2,387.19,0,2.42,47.21,1.7,16.69,17.2,1.24
1607126400,2,373.84,0,2.31,45.78,1.73,13.7,14.16,1.24
1607130000,2,363.83,0,2.49,45.42,2.03,11.73,12.22,1.2
1607133600,2,360.49,0.01,3.04,45.06,2.5,10.86,11.46,1.16
1607137200,2,357.15,0.1,3.43,46.49,2.89,11.5,12.22,1.14
1607140800,2,353.81,0.08,3.17,49.35,2.77,11.04,11.7,1.14
1607144400,1,353.81,0.07,2.68,52.21,2.35,9.61,10.16,1.19
1607148000,1,353.81,0.07,2.19,56.51,1.79,8.15,8.59,1.24
1607151600,1,347.14,0.05,1.69,62.23,1.22,5.64,5.94,1.11
1607155200,1,340.46,0.04,1.46,64.37,0.9,3.96,4.18,1.03
1607158800,1,337.12,0.04,1.46,64.37,0.86,3.43,3.64,1.05
1607162400,1,340.46,0.01,1.65,63.66,0.81,3.56,3.79,1.22
1607166000,1,343.8,0,2.06,62.23,0.71,4.15,4.43,1.47
1607169600,1,347.14,0,2.59,61.51,0.69,5.07,5.38,1.54
1607173200,1,347.14,0,3,60.8,0.82,6.3,6.67,1.43
1607176800,1,350.48,0,3.09,60.08,1.06,7.43,7.86,1.22
1607180400,1,357.15,0,3.21,58.65,1.36,8.04,8.5,1.05
1607184000,1,360.49,0,3.3,56.51,1.61,7.92,8.46,1.05
1607187600,1,357.15,0,3.26,55.79,1.83,7.39,8.01,1.09
1607191200,1,350.48,0,3.13,57.22,2.06,7.87,8.49,1.09
1607194800,2,343.8,0,2.87,59.37,2.24,10.58,11.17,1.06
1607198400,2,343.8,0,2.49,60.8,2.35,13.88,14.49,1.03
1607202000,2,340.46,0,1.99,63.66,2.21,15.18,15.81,1
1607205600,2,330.45,0,1.61,65.8,2.06,14.2,14.79,0.96
1607209200,2,317.1,0,1.44,65.8,2.09,14.61,15.22,0.93
1607212800,2,310.42,0,1.48,65.8,2.3,16.51,17.2,0.9
1607216400,2,307.08,0,1.74,64.37,2.59,19.93,20.83,0.9
1607220000,3,310.42,0,2.31,63.66,2.83,22.29,23.45,0.9
1607223600,3,323.77,0.02,2.83,65.09,2.8,21.93,23.23,0.97
1607227200,2,333.79,0.06,2.72,67.95,2.53,18.54,19.62,1.03
1607230800,2,343.8,0.07,2.23,70.1,2.27,13.3,14.08,1.09
1607234400,2,350.48,0.07,1.8,72.96,2.09,10.11,10.7,1.16
1607238000,1,353.81,0.06,1.27,75.1,1.64,7.34,7.74,0.99
1607241600,1,357.15,0.07,1.15,75.1,1.43,7.42,7.76,0.98
1607245200,1,363.83,0.08,1.21,75.1,1.37,7.31,7.61,1
1607248800,1,367.17,0.08,1.59,74.39,1.4,6.69,6.97,1.14
1607252400,1,377.18,0.06,2.29,72.96,1.52,6.18,6.48,1.3
1607256000,1,377.18,0.02,3.04,72.24,1.74,6.9,7.22,1.31
1607259600,1,380.52,0,3.73,72.96,2.18,8.36,8.75,1.25
1607263200,1,390.53,0,4.07,72.24,2.65,8.92,9.4,1.14
1607266800,1,400.54,0,4.46,66.52,3.04,8.61,9.15,1.08
1607270400,1,407.22,0,4.76,55.79,2.95,8.43,9.06,1.17
1607274000,1,397.21,0,4.5,47.21,2.24,8.59,9.33,1.28
1607277600,1,383.85,0,3.81,41.84,1.37,7.73,8.46,1.33
1607281200,1,373.84,0,3.13,37.91,0.8,6.14,6.81,1.35
1607284800,1,373.84,0,2.61,34.69,0.54,4.41,5.07,1.39
1607288400,1,367.17,0,2.29,31.83,0.44,3.17,3.83,1.41
1607292000,1,357.15,0,2.04,30.76,0.4,2.35,2.95,1.38
1607295600,1,343.8,0,1.84,30.04,0.39,1.88,2.42,1.36
1607299200,1,337.12,0,1.78,29.68,0.42,1.75,2.28,1.39
1607302800,1,337.12,0,1.95,29.33,0.5,1.74,2.37,1.46
1607306400,1,343.8,0.01,2.51,30.04,0.61,1.81,2.59,1.5
1607310000,1,347.14,0.04,3.09,32.19,0.71,1.86,2.76,1.63
1607313600,1,340.46,0.1,2.87,36.48,0.74,1.75,2.51,1.52
1607317200,1,333.79,0.15,2.46,39.34,0.74,1.7,2.33,1.46
1607320800,1,337.12,0.24,2.19,41.49,0.74,1.79,2.34,1.47
1607324400,1,330.45,0.16,1.84,45.78,0.63,1.8,2.24,1.36
1607328000,1,327.11,0.16,1.5,50.78,0.55,1.97,2.36,1.31
1607331600,1,330.45,0.18,1.29,53.64,0.53,2.28,2.64,1.3
1607335200,1,340.46,0.18,1.54,56.51,0.57,2.99,3.39,1.49
1607338800,1,353.81,0.14,2.49,57.22,0.6,3.98,4.46,1.62
1607342400,1,367.17,0.04,3.98,56.51,0.71,4.97,5.51,1.36
1607346000,1,390.53,0,5.91,53.64,1.24,5.88,6.52,1.2
1607349600,1,417.23,0,7.97,47.92,1.83,6.25,7,1.19
1607353200,1,447.27,0,9.77,40.77,2.15,6.39,7.19,1.17
1607356800,1,473.98,0,10.97,34.69,2.3,6.37,7.16,1.16
1607360400,1,507.36,0,12,29.33,2.56,6.08,6.87,1.11
1607364000,1,520.71,0,13.02,24.68,3.16,5.58,6.3,1.12
1607367600,1,514.03,0,12.34,23.96,3.52,5.07,5.75,1.17
1607371200,1,494,0,9.94,27.18,3.31,4.46,5.18,1.25
1607374800,1,480.65,0,7.2,32.54,2.86,3.58,4.22,1.22
1607378400,1,467.3,0,5.14,37.91,2.38,2.99,3.49,1.17
1607382000,1,467.3,0,4.07,41.13,2.15,2.94,3.34,1.11
1607385600,1,467.3,0,3.64,42.2,2.15,3.16,3.54,1.12
1607389200,1,473.98,0,3.56,42.56,2.15,3.68,4.15,1.2
1607392800,1,480.65,0.02,3.94,42.92,2.18,3.94,4.61,1.2
1607396400,1,480.65,0.31,4.2,44.7,2.15,3.75,4.59,1.19
1607400000,1,487.33,0.54,3.9,50.78,2.03,3.78,4.66,1.2
1607403600,1,494,0.51,3.38,62.23,1.82,4.99,5.89,1.38
1607407200,1,500.68,0.37,2.72,77.25,1.73,7.37,8.24,1.57
1607410800,2,460.63,0.19,1.61,87.98,1.54,7.8,8.43,1.3
1607414400,2,433.92,0.14,1.21,89.41,1.36,7.63,8.15,1.19
1607418000,2,427.25,0.14,1.2,90.12,1.31,7.95,8.43,1.19
1607421600,2,433.92,0.16,1.8,88.69,1.33,8.45,8.99,1.41
1607425200,2,447.27,0.17,3.34,83.69,1.46,8.68,9.34,1.63
1607428800,1,460.63,0.06,5.57,75.82,1.55,8.37,9.08,1.6
1607432400,1,467.3,0,6.86,67.95,1.59,8.16,8.95,1.49
1607436000,1,487.33,0,6.86,63.66,1.58,8.64,9.57,1.44
1607439600,1,500.68,0,6.51,60.8,1.61,9.71,10.76,1.41
1607443200,2,527.38,0,6.43,57.94,1.73,10.51,11.56,1.43
1607446800,2,554.09,0,7.11,53.64,2.09,10.73,11.73,1.43
1607450400,2,580.79,0,8.31,47.92,2.71,12.16,13.02,1.16
1607454000,2,607.49,0,8.91,43.99,3.61,15.14,15.89,0.84
1607457600,2,627.52,0,8.82,42.2,4.17,17.25,18,0.66
1607461200,2,640.87,0,8.31,41.13,3.93,18.2,18.97,0.66
1607464800,2,634.19,0,7.54,40.05,3.4,19.16,19.92,0.78
1607468400,2,620.84,0,6.86,38.62,2.89,19.33,20.02,0.92
1607472000,2,600.82,0,5.91,37.55,2.3,17.33,17.93,1.03
1607475600,2,580.79,0,5.27,37.55,1.76,13.39,14.08,1.38
1607479200,2,554.09,0.03,5.23,37.19,1.45,10.19,11.21,1.68
1607482800,1,527.38,0.34,4.97,37.55,1.28,9.4,10.64,1.6
1607486400,1,453.95,0.55,3.94,45.06,1.21,8.59,9.91,1.54
1607490000,1,427.25,0.55,3.34,51.5,1.3,8.62,10.1,1.77
1607493600,1,417.23,0.42,2.7,60.08,1.33,8.25,9.72,1.9
1607497200,1,340.46,0.28,1.63,65.09,1.03,6.34,7.42,1.55
1607500800,1,307.08,0.24,1.39,66.52,1,6.1,7.09,1.52
1607504400,1,307.08,0.24,1.5,67.95,1.1,6.15,7.12,1.62
1607508000,1,323.77,0.34,2.53,67.95,1.24,6.23,7.29,2.25
1607511600,1,350.48,0.49,4.71,67.95,1.39,6.75,8.05,3.29
1607515200,1,377.18,0.32,7.97,64.37,1.48,7.72,9.28,4.18
1607518800,1,400.54,0.01,9.77,61.51,1.57,8.73,10.57,4.62
1607522400,1,423.91,0,8.74,62.94,1.64,9.67,11.79,4.18
1607526000,2,447.27,0,7.88,64.37,1.68,11,13.42,3.48
1607529600,2,473.98,0,7.54,63.66,1.77,13.03,15.7,2.76
1607533200,2,487.33,0,7.54,58.65,1.97,15.15,17.88,2.41
1607536800,2,500.68,0,7.88,52.21,2.12,17.81,20.35,2.06
1607540400,3,507.36,0,7.88,47.92,2.3,22.76,25.03,1.63
1607544000,4,494,0,7.45,46.49,2.41,26.85,29.26,1.62
1607547600,4,467.3,0,6.6,46.49,2.47,26.66,29.15,1.68
1607551200,4,440.6,0,5.57,47.21,2.44,27.42,29.99,1.65
1607554800,4,423.91,0,4.88,46.49,2.41,30.79,33.6,1.62
1607558400,4,413.9,0,4.37,47.21,2.47,34.98,38.02,1.52
1607562000,4,410.56,0,4.37,48.64,2.68,38.32,41.94,1.58
1607565600,4,410.56,0.05,5.18,49.35,3.1,40.4,44.95,1.66
1607569200,4,413.9,0.59,5.57,54.36,3.61,44.62,50.24,1.5
1607572800,4,377.18,0.69,4.24,65.8,3.46,41.65,47.22,1.16
1607576400,4,343.8,0.48,3.26,75.82,3.1,39.71,45.13,1.3
1607580000,4,327.11,0.31,2.7,82.25,2.89,39.49,44.93,1.6
1607583600,4,283.72,0.22,1.52,79.39,1.76,25.52,29.05,1.38
1607587200,2,263.69,0.16,1.14,77.25,1.19,18.51,21.07,1.35
1607590800,2,253.68,0.15,1.1,79.39,1.01,17.12,19.45,1.52
1607594400,2,267.03,0.44,2.25,83.69,1.07,18.4,21.05,2.88
