date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1606266000,5,380.52,0,1.25,133.04,3.34,65.05,72.07,0
1606269600,5,357.15,0,2.16,124.45,4.23,61.01,68.35,0
1606273200,5,333.79,0,3.09,115.87,5.25,53.06,60.16,0
1606276800,4,303.75,0.01,2.7,107.29,5.01,39.68,44.97,0
1606280400,4,310.42,0.01,2.55,103,5.25,35.1,39.1,0
1606284000,4,320.44,0.02,2.83,103,5.84,31.4,34.1,0.1
1606287600,4,320.44,0.03,3.34,104.43,6.5,27.59,29.41,0.21
1606291200,3,327.11,0.03,3.9,107.29,7.21,23.58,24.77,0.28
1606294800,3,337.12,0.03,4.41,108.72,8.23,20.93,21.76,0.33
1606298400,3,357.15,0.02,5.4,108.72,10.01,20.31,20.94,0.35
1606302000,3,380.52,0.01,6.86,103,12.52,21.18,21.77,0.41
1606305600,2,403.88,0,7.54,95.84,13.71,19.04,19.62,0.44
1606309200,2,423.91,0,7.28,90.84,13.95,17.79,18.36,0.38
1606312800,3,447.27,0,6.6,87.98,13.47,20.2,20.76,0.28
1606316400,4,453.95,0,5.57,91.55,11.92,31.03,31.56,0.23
1606320000,4,427.25,0,3.77,98.71,8.35,38.12,38.53,0.22
1606323600,4,423.91,0,2.55,101.57,5.48,34.01,34.34,0.27
1606327200,4,440.6,0,2.1,100.14,4.77,32.78,33.02,0.28
1606330800,4,460.63,0,1.91,95.84,4.95,33.38,33.54,0.27
1606334400,4,467.3,0,1.71,91.55,4.89,39.16,39.28,0.29
1606338000,4,460.63,0,1.56,87.98,4.23,48.74,48.85,0.3
1606341600,4,440.6,0,1.36,86.55,3.13,45.46,45.56,0.31
1606345200,4,427.25,0,1.18,85.12,2.35,37.17,37.26,0.31
1606348800,4,427.25,0,1.15,83.69,2.06,33.3,33.4,0.31
1606352400,4,440.6,0,1.3,81.54,1.86,31.2,31.32,0.29
1606356000,4,460.63,0,1.67,80.82,1.51,29.47,29.68,0.34
1606359600,4,460.63,0,2.1,80.11,1.19,32.58,32.85,0.38
1606363200,4,460.63,0.01,2.21,77.25,1.06,38.93,39.23,0.4
1606366800,4,460.63,0.01,2.25,72.96,1.13,42.43,42.73,0.4
1606370400,4,467.3,0.02,2.44,68.67,1.19,42.38,42.66,0.39
1606374000,4,467.3,0.03,2.72,67.23,1.25,43.2,43.44,0.37
1606377600,4,467.3,0.03,2.83,69.38,1.13,41.79,42,0.33
1606381200,4,447.27,0.04,2.64,70.81,0.93,35.62,35.79,0.31
1606384800,4,427.25,0.08,2.46,70.81,0.87,30.51,30.68,0.31
1606388400,4,420.57,0.04,2.83,70.81,0.89,27.8,28,0.35
1606392000,4,423.91,0.01,3.34,70.1,0.88,25.7,25.94,0.4
1606395600,3,423.91,0,3.64,70.1,0.86,24.12,24.42,0.46
1606399200,3,417.23,0,3.64,68.67,0.84,23.25,23.63,0.52
1606402800,3,410.56,0,3.43,67.23,0.77,23.28,23.7,0.55
1606406400,3,410.56,0,3.21,65.8,0.72,23.35,23.78,0.57
1606410000,3,410.56,0,3.09,64.37,0.65,22.71,23.12,0.57
1606413600,3,403.88,0,2.87,62.94,0.58,21.53,21.84,0.55
1606417200,3,393.87,0,2.49,62.23,0.54,20.46,20.69,0.57
1606420800,3,393.87,0,2.21,62.94,0.56,20.77,21.01,0.64
1606424400,3,397.21,0,2.14,62.23,0.68,22.72,23,0.71
1606428000,3,397.21,0,2.51,59.37,1.46,24.08,24.44,0.77
1606431600,4,400.54,0,3.56,54.36,3.87,26.37,26.85,0.76
1606435200,4,403.88,0,4.88,49.35,6.74,29.94,30.55,0.69
1606438800,4,407.22,0,6.08,44.7,8.23,30.7,31.5,0.7
1606442400,4,413.9,0.04,7.63,40.41,9.06,28.63,29.55,0.69
1606446000,4,417.23,0.48,8.65,36.84,9.06,29.44,30.47,0.73
1606449600,4,410.56,0.66,8.31,35.41,7.57,26.8,27.68,0.78
1606453200,3,403.88,0.45,7.28,35.76,5.42,23.32,24.03,0.78
1606456800,3,397.21,0.26,6.51,36.12,3.87,21.71,22.28,0.75
1606460400,3,393.87,0.2,5.48,36.84,2.86,20.49,20.92,0.67
1606464000,3,397.21,0.2,5.36,35.76,2.38,22.21,22.62,0.7
1606467600,3,400.54,0.23,5.36,34.69,1.97,24.26,24.69,0.74
1606471200,4,407.22,0.22,5.57,33.26,1.62,26.37,26.9,0.87
1606474800,4,417.23,0.12,6.08,32.9,1.39,27.23,27.9,1
1606478400,4,423.91,0.03,6.68,33.98,1.25,26.77,27.53,1.06
1606482000,4,433.92,0,7.54,33.26,1.28,27.65,28.58,1.17
1606485600,4,447.27,0,8.14,31.47,1.46,30.26,31.5,1.35
1606489200,4,460.63,0,8.4,31.11,1.67,33.12,34.62,1.46
1606492800,4,487.33,0.01,9.94,26.11,1.83,36.51,39.08,2.09
1606496400,4,534.06,0.03,12,18.6,1.91,39.97,44.22,3.07
1606500000,4,560.76,0.08,13.37,13.59,1.86,42.55,47.68,4.05
1606503600,4,567.44,0.07,13.2,11.27,1.71,43.98,48.58,4.81
1606507200,4,554.09,0.03,11.82,11.44,1.64,45.02,48.8,4.62
1606510800,4,540.73,0.01,10.71,12.52,1.73,45.97,48.88,4.18
1606514400,4,527.38,0.01,9.68,13.59,1.71,46.15,48.42,3.8
1606518000,4,520.71,0.01,8.65,14.13,1.45,45.01,47.08,3.67
1606521600,4,514.03,0.02,7.8,15.2,1.22,42.58,44.91,3.33
1606525200,4,507.36,0.03,7.2,16.81,1.19,39.18,41.98,2.79
1606528800,4,520.71,0.18,7.71,17.88,1.74,36.72,40.25,2.38
1606532400,4,520.71,0.84,6.6,28.97,3.64,37.59,41.17,1.35
1606536000,4,460.63,0.34,2.96,60.08,5.9,36.16,38.24,0
1606539600,4,433.92,0.17,1.97,65.09,3.87,31.05,32.72,0.14
1606543200,4,417.23,0.08,1.59,65.09,2.15,25.45,26.81,0.67
1606546800,2,387.19,0.07,1.14,74.39,1.58,18.28,19.13,0.33
1606550400,2,373.84,0.07,0.89,77.25,0.97,12.2,12.77,0.54
1606554000,1,367.17,0.08,0.74,77.25,0.59,9.3,9.79,0.81
1606557600,1,370.5,0.12,1.02,77.25,0.57,8.31,8.91,1.36
1606561200,1,373.84,0.15,1.65,76.53,0.58,8.43,9.23,2.06
1606564800,2,363.83,0.07,2.68,74.39,0.66,10.4,11.4,2.22
1606568400,2,347.14,0,3.3,78.68,1.82,19.42,20.7,1.6
1606572000,4,343.8,0,3.51,84.4,3.16,29.29,30.92,1.09
1606575600,4,357.15,0,3.51,83.69,3.22,32.56,34.34,1.05
1606579200,4,367.17,0,3.13,79.39,2.5,29.21,30.83,1.12
1606582800,3,367.17,0,2.59,73.67,1.58,21.67,22.92,1.08
1606586400,2,347.14,0,2.16,65.09,0.89,14.08,14.89,1
1606590000,1,323.77,0,1.8,55.79,0.53,8.37,8.83,0.97
1606593600,1,307.08,0,1.54,46.49,0.36,5.1,5.42,0.99
1606597200,1,303.75,0,1.39,38.98,0.27,3.52,3.79,1.03
1606600800,1,307.08,0,1.34,33.26,0.23,3.1,3.36,1.06
1606604400,1,313.76,0,1.36,28.97,0.21,3.3,3.58,1.12
1606608000,1,317.1,0,1.44,26.46,0.21,3.43,3.75,1.2
1606611600,1,320.44,0,1.61,26.11,0.24,3.29,3.72,1.22
1606615200,1,317.1,0.06,1.86,26.82,0.32,2.94,3.61,1.19
1606618800,1,303.75,0.3,1.67,28.61,0.37,2.78,3.6,1.16
1606622400,1,290.39,0.17,0.92,44.35,0.26,2.24,2.84,0.87
1606626000,1,290.39,0.08,0.59,52.93,0.23,2.31,2.82,0.86
1606629600,1,297.07,0.05,0.45,55.79,0.21,2.49,2.94,0.87
1606633200,1,297.07,0.04,0.4,57.22,0.2,2.61,2.98,0.84
1606636800,1,303.75,0.05,0.39,57.22,0.2,3.41,3.77,0.85
1606640400,1,313.76,0.06,0.43,56.51,0.23,4.78,5.16,0.9
1606644000,1,317.1,0.08,0.59,55.08,0.29,6.72,7.16,1.06
1606647600,1,310.42,0.09,0.93,52.93,0.35,9.38,9.94,1.3
1606651200,2,300.41,0.04,1.48,50.07,0.39,12.05,12.7,1.31
1606654800,2,297.07,0,2.23,47.21,0.44,13.97,14.86,1.35
1606658400,2,303.75,0,2.74,46.49,0.51,15.67,16.91,1.38
1606662000,2,313.76,0,2.96,45.78,0.56,17.49,18.99,1.46
1606665600,2,320.44,0,2.83,45.78,0.54,19.31,20.82,1.52
1606669200,3,323.77,0,2.46,47.92,0.48,20.43,21.77,1.43
1606672800,2,320.44,0,1.97,52.21,0.38,19.45,20.52,1.27
1606676400,2,323.77,0,1.44,59.37,0.3,17.15,17.94,1.12
1606680000,2,347.14,0,1.15,67.95,0.32,16.16,16.89,1.06
1606683600,2,383.85,0,0.95,78.68,0.42,15.82,16.65,1.03
1606687200,2,410.56,0,0.85,87.26,0.57,14.97,15.95,1.03
1606690800,2,413.9,0,0.81,89.41,0.67,12.57,13.61,1.08
1606694400,2,410.56,0,0.92,86.55,0.72,10.69,11.72,1.17
1606698000,2,410.56,0,1.23,82.25,0.77,9.99,11.11,1.2
1606701600,2,413.9,0.01,1.91,79.39,0.89,10.38,11.88,1.16
1606705200,2,410.56,0.07,2.31,78.68,0.97,10.51,12.33,1.12
1606708800,2,357.15,0.08,1.5,81.54,0.78,8.94,10.62,0.93
1606712400,2,327.11,0.07,1.06,81.54,0.69,8.46,10.03,0.97
1606716000,2,317.1,0.05,0.78,82.97,0.68,11.48,13.21,0.97
1606719600,2,293.73,0.04,0.63,83.69,0.63,14.47,16.3,0.89
1606723200,2,283.72,0.04,0.59,83.69,0.6,16.76,18.74,0.88
1606726800,3,293.73,0.04,0.62,85.83,0.66,20.53,22.74,0.9
1606730400,4,307.08,0.05,0.85,87.26,0.75,26.42,28.98,1.08
1606734000,4,320.44,0.06,1.34,86.55,0.88,34.78,37.96,1.44
1606737600,4,327.11,0.02,2.04,83.69,0.95,39.84,43.52,1.71
1606741200,4,337.12,0,2.61,80.11,1.01,41.86,46.19,1.96
1606744800,4,360.49,0,2.83,80.82,1.24,48.78,54.39,2.19
1606748400,5,393.87,0,2.72,85.12,1.57,63.65,72.09,2.15
1606752000,5,423.91,0,2.53,88.69,1.91,79.62,92.07,1.9
1606755600,5,433.92,0,2.49,88.69,2.09,90.03,106.35,1.58
1606759200,5,427.25,0,2.4,85.83,1.97,95.2,113.78,1.39
1606762800,5,413.9,0,2.19,81.54,1.58,94.87,112.42,1.38
1606766400,5,397.21,0,1.89,75.1,1.13,91.1,106.11,1.5
1606770000,5,383.85,0,1.61,70.1,0.82,85.65,97.77,1.62
1606773600,5,367.17,0,1.46,65.8,0.63,78.52,88.21,1.74
1606777200,5,350.48,0,1.44,62.94,0.51,71.01,79.13,1.82
1606780800,5,333.79,0,1.56,60.8,0.47,62.59,69.71,1.85
1606784400,5,317.1,0,2.06,60.08,0.54,54.2,60.96,1.85
1606788000,4,307.08,0.02,3.43,59.37,0.77,47.28,54.6,2.25
1606791600,4,293.73,0.15,4.16,61.51,0.9,40.66,48.11,2.57
1606795200,4,247,0.19,1.99,71.53,0.73,27.55,32.88,1.6
1606798800,3,243.66,0.18,1.29,73.67,0.71,24.42,29.39,1.5
1606802400,4,240.33,0.15,0.84,77.25,0.69,25.81,31.12,1.44
1606806000,2,220.3,0.09,0.54,78.68,0.53,19.03,23,1.06
1606809600,2,213.62,0.08,0.5,79.39,0.51,16.8,20.5,0.98
1606813200,2,226.97,0.07,0.54,82.97,0.62,19.62,24.01,1.05
1606816800,3,250.34,0.06,1,85.83,0.83,24.58,29.95,1.43
1606820400,4,280.38,0.04,1.93,86.55,1.06,30.91,37.06,2.03
1606824000,4,310.42,0.01,3.09,86.55,1.3,38.07,44.53,2.6
1606827600,4,350.48,0,3.86,86.55,1.61,49.58,56.39,3.14
1606831200,5,393.87,0,4.11,87.98,1.97,66.19,74.49,3.48
1606834800,5,423.91,0,3.9,90.12,2.27,79.77,90.64,3.36
1606838400,5,433.92,0,3.43,91.55,2.35,85.57,99.31,2.85
1606842000,5,433.92,0,3.26,89.41,2.27,84.76,100.8,2.28
1606845600,5,427.25,0,3.09,85.83,1.91,83.45,100.66,1.84
1606849200,5,410.56,0,2.68,82.97,1.46,80.51,97.2,1.62
1606852800,5,380.52,0,1.99,80.11,1.03,72.57,86.56,1.41
1606856400,5,343.8,0,1.41,77.96,0.7,60.75,71.39,1.22
1606860000,5,313.76,0,1.11,77.25,0.61,51.3,59.26,1.06
1606863600,4,303.75,0,1,78.68,0.8,49.44,55.89,0.82
1606867200,5,310.42,0,1.05,82.97,1.13,54.27,59.92,0.57
1606870800,5,330.45,0,1.39,88.69,1.61,61.66,66.94,0.23
1606874400,5,353.81,0.02,2.36,91.55,2.27,62.68,67.72,0
1606878000,5,360.49,0.17,3,92.98,3.04,55.79,60.29,0
1606881600,4,317.1,0.2,2.1,94.41,3.22,40.55,43.8,0
1606885200,4,307.08,0.14,1.76,95.84,3.93,40.69,43.93,0
1606888800,4,303.75,0.11,1.65,98.71,4.71,42.53,45.87,0
1606892400,4,270.37,0.14,1.19,97.28,4.35,35.83,38.56,0
1606896000,4,263.69,0.14,1.34,97.28,4.65,36.39,39.1,0
1606899600,4,267.03,0.13,1.63,94.41,4.95,43.2,46.43,0
1606903200,4,277.04,0.07,1.91,90.12,4.71,46.66,50.15,0
1606906800,5,283.72,0.03,2.36,86.55,4.11,51.08,54.92,0
1606910400,5,283.72,0.01,2.83,82.97,3.22,51.5,55.35,0
1606914000,5,290.39,0,3,81.54,2.74,52.08,55.96,0.04
1606917600,5,300.41,0,2.87,83.69,2.53,52.68,56.68,0.5
1606921200,5,317.1,0,2.64,85.83,2.59,55.42,59.71,0.78
1606924800,5,337.12,0,2.53,87.98,3.01,64.01,68.93,0.65
1606928400,5,353.81,0,2.64,87.98,3.46,70.4,75.65,0.46
1606932000,5,343.8,0,2.51,87.98,3.22,64.14,68.63,0.35
1606935600,5,330.45,0,2.04,91.55,2.83,57.2,60.94,0.21
1606939200,5,327.11,0,1.41,100.14,2.8,57.47,61,0
1606942800,5,330.45,0,0.98,110.15,2.8,60.72,64.2,0
1606946400,5,333.79,0,0.76,117.3,2.68,57.85,60.95,0
1606950000,5,343.8,0,0.79,120.16,3.01,57.63,60.57,0
1606953600,5,353.81,0,0.99,120.16,3.79,63.63,66.74,0
1606957200,5,357.15,0,1.37,118.73,4.65,71.7,75.19,0
1606960800,5,363.83,0,2.23,113.01,5.6,71.69,75.24,0
1606964400,5,370.5,0.02,3.13,108.72,6.38,59.36,62.17,0
1606968000,4,373.84,0.02,3.17,107.29,6.97,47.55,49.23,0
1606971600,4,387.19,0.05,3.34,105.86,7.99,41.8,42.86,0
1606975200,4,403.88,0.08,4.11,104.43,9.18,41.23,42.15,0
1606978800,4,420.57,0.08,4.8,98.71,9.3,44.43,45.27,0
1606982400,5,433.92,0.04,5.57,87.26,8.58,50.08,50.74,0
1606986000,5,447.27,0.02,5.74,76.53,7.15,58.12,58.63,0
1606989600,5,467.3,0.01,4.2,72.24,4.23,59.33,59.73,0.16
1606993200,5,480.65,0,3.13,70.1,2.09,65.68,66.06,0.43
1606996800,5,473.98,0,2.87,68.67,0.94,66.62,66.99,0.56
1607000400,5,447.27,0,2.68,68.67,0.54,59.71,60.12,0.63
1607004000,5,420.57,0,2.31,68.67,0.43,50.49,50.97,0.66
1607007600,4,410.56,0,1.99,70.1,0.4,45.28,45.8,0.67
1607011200,4,410.56,0,1.74,70.81,0.4,40.03,40.56,0.7
1607014800,4,407.22,0,1.61,71.53,0.42,31.74,32.26,0.71
1607018400,3,397.21,0,1.46,72.24,0.41,24.42,24.81,0.69
1607022000,2,387.19,0,1.21,72.24,0.38,19.49,19.72,0.66
1607025600,2,377.18,0,0.95,71.53,0.35,16.13,16.33,0.66
1607029200,2,370.5,0,0.81,70.81,0.34,13.69,13.88,0.66
1607032800,2,373.84,0,0.78,68.67,0.39,13.79,13.98,0.65
1607036400,2,373.84,0,0.78,67.23,0.41,14.1,14.3,0.63
1607040000,2,370.5,0,0.8,65.8,0.39,12.72,12.94,0.63
1607043600,2,363.83,0,0.98,63.66,0.38,12.04,12.35,0.65
1607047200,2,367.17,0,1.56,59.37,0.44,11.99,12.5,0.7
1607050800,2,370.5,0.01,2.23,55.79,0.51,11.42,12.04,0.72
1607054400,2,373.84,0.03,2.21,53.64,0.53,11.19,11.81,0.69
1607058000,2,370.5,0.03,1.84,52.93,0.51,12.95,13.5,0.63
1607061600,2,370.5,0.03,1.52,52.21,0.47,13.41,13.86,0.57
1607065200,2,360.49,0.03,1.34,50.78,0.41,12.56,12.9,0.52
1607068800,2,347.14,0.02,1.36,47.92,0.36,13.18,13.49,0.51
1607072400,2,340.46,0.02,1.56,43.99,0.37,18.32,18.63,0.52
1607076000,3,337.12,0.02,1.91,40.77,0.41,20.51,20.85,0.55
1607079600,3,337.12,0.01,2.44,38.27,0.43,20.83,21.22,0.61
1607083200,3,340.46,0,2.96,36.84,0.41,20.5,20.96,0.67
1607086800,2,340.46,0,3.17,36.12,0.4,18.05,18.59,0.75
1607090400,2,343.8,0,3.04,36.84,0.43,12.1,12.73,0.8
1607094000,1,340.46,0,2.7,38.62,0.48,9.71,10.39,0.82
1607097600,1,337.12,0,2.29,41.13,0.51,8.39,9,0.8
1607101200,1,333.79,0,1.99,44.35,0.51,6.85,7.37,0.75
1607104800,1,330.45,0,1.74,46.49,0.48,4.62,4.98,0.68
1607108400,1,327.11,0,1.48,47.21,0.43,3.5,3.72,0.67
1607112000,1,327.11,0,1.27,45.42,0.39,3.13,3.31,0.74
1607115600,1,327.11,0,1.24,42.92,0.37,3.12,3.32,0.85
1607119200,1,330.45,0,1.25,40.41,0.35,3.04,3.25,0.93
1607122800,1,330.45,0,1.21,38.98,0.32,2.78,2.99,0.92
1607126400,1,330.45,0,1.17,38.27,0.29,2.9,3.11,0.9
1607130000,1,330.45,0,1.32,36.48,0.31,3.62,3.9,0.88
1607133600,1,333.79,0,1.91,33.26,0.4,4.62,5.09,0.93
1607137200,1,340.46,0.01,2.64,30.04,0.47,5.36,5.99,0.99
1607140800,1,337.12,0.03,2.66,28.97,0.48,6.06,6.76,0.96
1607144400,1,337.12,0.02,2.21,30.04,0.45,6.99,7.63,0.86
1607148000,1,330.45,0.02,1.82,32.54,0.46,8.59,9.1,0.75
1607151600,1,323.77,0.07,1.25,40.05,0.43,7.64,7.93,0.54
1607155200,1,323.77,0.11,0.95,45.42,0.46,8.97,9.22,0.52
1607158800,2,327.11,0.13,0.86,48.64,0.49,11.87,12.12,0.52
1607162400,2,340.46,0.13,1.03,48.64,0.51,15.31,15.59,0.59
1607166000,2,350.48,0.08,1.48,46.49,0.48,19.24,19.56,0.64
1607169600,3,343.8,0.01,1.99,46.49,0.45,22.31,22.65,0.64
1607173200,3,333.79,0,2.14,47.92,0.45,23.06,23.51,0.73
1607176800,2,320.44,0,1.89,51.5,0.48,18.56,19.11,0.76
1607180400,2,310.42,0,1.54,55.79,0.45,13.24,13.79,0.75
1607184000,2,303.75,0,1.24,60.08,0.41,13.64,14.15,0.73
1607187600,2,303.75,0,1.07,64.37,0.37,12.89,13.32,0.71
1607191200,2,303.75,0,0.95,67.95,0.34,13.91,14.25,0.68
1607194800,2,303.75,0,0.79,70.1,0.31,16.22,16.48,0.65
1607198400,2,303.75,0,0.63,70.81,0.3,15.01,15.23,0.6
1607202000,2,303.75,0,0.55,69.38,0.31,11.16,11.35,0.56
1607205600,1,303.75,0,0.52,67.23,0.29,9.02,9.2,0.56
1607209200,1,303.75,0,0.51,65.09,0.27,9.81,10,0.63
1607212800,1,303.75,0,0.54,65.09,0.26,9.58,9.78,0.68
1607216400,1,303.75,0,0.7,63.66,0.28,7.48,7.71,0.7
1607220000,1,307.08,0,1.18,60.08,0.35,6.34,6.71,0.74
1607223600,1,313.76,0.05,1.65,54.36,0.41,6.6,7.09,0.78
1607227200,1,313.76,0.13,1.46,49.35,0.41,7.69,8.25,0.78
1607230800,1,317.1,0.16,1.03,48.64,0.35,9.98,10.54,0.74
1607234400,2,323.77,0.13,0.72,50.07,0.3,11.48,11.97,0.74
1607238000,2,333.79,0.09,0.48,52.93,0.23,10,10.37,0.63
1607241600,1,340.46,0.07,0.46,52.93,0.21,8.49,8.81,0.61
1607245200,1,353.81,0.07,0.56,52.21,0.21,8.38,8.68,0.63
1607248800,1,363.83,0.08,0.89,50.07,0.25,9.12,9.44,0.71
1607252400,1,377.18,0.07,1.48,45.06,0.28,9.49,9.88,0.77
1607256000,1,380.52,0.02,2.25,38.98,0.29,9.06,9.49,0.78
1607259600,1,373.84,0,2.64,33.98,0.31,7.43,7.9,0.81
1607263200,1,357.15,0,2.59,31.11,0.32,4.31,4.81,0.81
1607266800,1,340.46,0,2.4,29.33,0.34,2.64,3.16,0.82
1607270400,1,327.11,0,2.21,28.25,0.32,1.96,2.44,0.81
1607274000,1,320.44,0,1.99,27.54,0.29,1.79,2.18,0.76
1607277600,1,317.1,0,1.69,28.25,0.22,1.55,1.82,0.69
1607281200,1,320.44,0,1.41,30.4,0.18,1.24,1.41,0.67
1607284800,1,327.11,0,1.19,32.54,0.17,1.12,1.29,0.74
1607288400,1,337.12,0,1.01,34.69,0.17,1.16,1.34,0.78
1607292000,1,340.46,0,0.91,36.48,0.17,1.26,1.45,0.81
1607295600,1,337.12,0,0.81,37.55,0.17,1.35,1.54,0.78
1607299200,1,330.45,0,0.75,38.62,0.18,1.56,1.74,0.73
1607302800,1,327.11,0,0.8,41.13,0.21,2.37,2.62,0.69
1607306400,1,340.46,0.01,1.17,43.63,0.29,3.78,4.25,0.72
1607310000,1,353.81,0.05,1.44,45.78,0.33,4.51,5.12,0.74
1607313600,1,357.15,0.11,1.21,50.07,0.31,4.15,4.76,0.72
1607317200,1,357.15,0.12,0.87,54.36,0.3,3.7,4.26,0.71
1607320800,1,353.81,0.1,0.62,58.65,0.25,3.3,3.77,0.68
1607324400,1,347.14,0.07,0.51,60.08,0.22,3.16,3.54,0.63
1607328000,1,350.48,0.06,0.62,60.8,0.22,3.46,3.78,0.59
1607331600,1,353.81,0.04,0.81,59.37,0.22,3.88,4.17,0.55
1607335200,1,357.15,0.04,1.3,53.64,0.27,4.76,5.08,0.63
1607338800,1,353.81,0.04,1.95,47.21,0.31,5.29,5.68,0.67
1607342400,1,357.15,0.01,2.7,43.27,0.34,5.64,6.07,0.67
1607346000,1,367.17,0,3,43.99,0.4,6.12,6.59,0.7
1607349600,1,390.53,0,3,47.92,0.49,4.92,5.43,0.72
1607353200,1,417.23,0,2.7,52.21,0.57,4.48,5,0.75
1607356800,1,447.27,0,2.21,55.79,0.55,3.92,4.39,0.75
1607360400,1,473.98,0,1.82,58.65,0.47,3.36,3.74,0.71
1607364000,1,494,0,1.46,62.23,0.33,2.78,3.03,0.63
1607367600,1,514.03,0,1.11,62.94,0.23,2.5,2.66,0.6
1607371200,1,527.38,0,0.89,60.8,0.19,2.43,2.59,0.65
1607374800,1,534.06,0,0.75,59.37,0.18,2.28,2.45,0.7
1607378400,1,534.06,0,0.67,58.65,0.18,2.07,2.27,0.78
1607382000,1,520.71,0,0.62,58.65,0.19,1.99,2.21,0.83
1607385600,1,500.68,0,0.65,57.94,0.2,1.94,2.19,0.87
1607389200,1,473.98,0,0.85,55.79,0.24,1.8,2.13,0.85
1607392800,1,453.95,0.01,1.24,53.64,0.32,1.77,2.32,0.79
1607396400,1,440.6,0.07,1.31,56.51,0.36,1.9,2.51,0.71
1607400000,1,447.27,0.09,0.91,70.1,0.32,2.24,2.76,0.66
1607403600,1,453.95,0.09,0.65,74.39,0.32,2.88,3.38,0.71
1607407200,1,453.95,0.08,0.5,75.82,0.33,3.84,4.31,0.73
1607410800,1,433.92,0.06,0.42,79.39,0.34,4.09,4.49,0.69
1607414400,1,420.57,0.06,0.53,75.82,0.41,4.38,4.75,0.68
1607418000,1,403.88,0.06,0.76,70.81,0.58,4.58,4.94,0.67
1607421600,1,407.22,0.07,1.27,65.09,0.87,4.8,5.22,0.76
1607425200,1,423.91,0.08,2.16,59.37,1.13,5.71,6.27,0.91
1607428800,1,440.6,0.03,3.34,54.36,1.37,7.24,7.94,0.94
1607432400,1,460.63,0,4.16,50.07,1.48,9.81,10.71,1.01
1607436000,2,473.98,0,4.63,46.49,1.61,14.41,15.54,1.09
1607439600,2,473.98,0,4.84,45.42,1.8,18.22,19.37,1.08
1607443200,2,473.98,0,4.88,45.06,2.03,17.66,18.77,1.08
1607446800,2,473.98,0,4.84,42.92,1.94,13.49,14.49,1.09
1607450400,1,473.98,0,4.28,40.05,1.4,9.85,10.59,1.03
1607454000,1,460.63,0,3.38,38.62,0.94,8.43,8.91,1
1607457600,1,447.27,0,2.51,38.62,0.72,8.21,8.63,1.05
1607461200,1,433.92,0,1.89,39.34,0.57,7.96,8.36,1.09
1607464800,1,417.23,0,1.5,41.13,0.45,6.82,7.2,1.16
1607468400,1,400.54,0,1.24,43.27,0.35,5.19,5.52,1.12
1607472000,1,380.52,0,1.13,47.21,0.31,3.87,4.15,1.08
1607475600,1,367.17,0,1.24,51.5,0.34,3.3,3.64,1.03
1607479200,1,363.83,0.02,1.74,55.08,0.44,3.86,4.49,1.08
1607482800,1,370.5,0.16,1.97,57.94,0.54,5.31,6.19,1.11
1607486400,2,370.5,0.19,1.33,65.09,0.49,10.02,10.88,0.9
1607490000,2,363.83,0.15,0.98,70.81,0.47,16.2,17,0.83
1607493600,3,357.15,0.12,0.83,75.82,0.45,20.28,21.06,0.86
1607497200,3,347.14,0.1,0.74,80.11,0.44,20.11,20.77,0.78
1607500800,3,340.46,0.09,0.83,82.25,0.47,21.45,22.11,0.79
1607504400,3,337.12,0.09,1.02,81.54,0.51,24.26,24.95,0.8
1607508000,4,337.12,0.09,1.39,78.68,0.54,28.85,29.57,0.86
1607511600,4,337.12,0.06,2.08,71.53,0.57,33.55,34.31,0.92
1607515200,4,343.8,0.01,2.87,67.23,0.6,37.36,38.14,0.87
1607518800,4,360.49,0,3.38,65.8,0.68,39.93,41.02,1
1607522400,4,373.84,0,3.6,65.09,0.83,41.64,43.4,1.22
1607526000,4,387.19,0,3.47,63.66,0.92,44.36,46.73,1.36
1607529600,4,390.53,0,3.21,62.94,0.91,47.95,50.96,1.38
1607533200,4,387.19,0,2.96,62.23,0.86,49.73,53.29,1.28
1607536800,4,373.84,0,2.72,61.51,0.74,49.91,53.87,1.14
1607540400,4,357.15,0,2.44,60.8,0.63,49.27,53.64,1.05
1607544000,5,340.46,0,2.1,58.65,0.57,50.4,55.49,1.06
1607547600,4,323.77,0,1.76,57.94,0.5,49.12,54.43,1.08
1607551200,4,310.42,0,1.59,56.51,0.47,46.55,51.65,1.25
1607554800,4,307.08,0,1.59,52.93,0.45,45.98,50.92,1.54
1607558400,4,307.08,0,1.74,49.35,0.47,46.71,51.56,1.79
1607562000,4,313.76,0,2.31,47.21,0.56,48.24,53.37,1.88
1607565600,4,327.11,0.07,3.68,45.78,0.81,48.56,54.3,1.88
1607569200,4,330.45,0.5,4.03,50.07,1.04,44.15,49.88,1.92
1607572800,4,293.73,0.42,2.57,67.23,1.24,36.07,40.67,1.36
1607576400,4,283.72,0.3,1.93,73.67,1.36,35.34,40.03,1.52
1607580000,4,280.38,0.21,1.44,77.96,1.42,34.38,39.04,1.58
1607583600,4,247,0.14,0.8,87.98,1.36,27.14,30.61,0.85
1607587200,3,230.31,0.12,0.68,89.41,1.19,24.44,27.67,0.74
1607590800,4,233.65,0.12,0.7,89.41,1.13,25.74,29.45,0.75
1607594400,4,247,0.17,1.23,87.26,1.21,28.38,32.81,1.24
1607598000,4,267.03,0.21,2.36,82.97,1.28,30.89,36.1,2.06
