date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1643824800,5,1054.76,0.01,31.87,27.18,4.47,103,126.77,6.84
1643828400,5,634.19,0,12.85,41.84,2,83.35,95.55,3.26
1643832000,5,580.79,0,10.28,33.62,1.61,80.19,90.96,3.77
1643835600,5,580.79,0,9.94,26.82,1.83,80.39,91.18,5.7
1643839200,5,600.81,0.01,9.94,22.17,2.21,81.56,92.71,7.85
1643842800,5,600.81,0.01,9.85,20.74,2.41,81.94,93.02,7.92
1643846400,5,607.49,0.01,10.28,21.99,3.01,82.03,92.82,7.54
1643850000,5,580.79,0,9.85,41.13,5.54,75.89,85.24,5.51
1643853600,5,594.14,0,11.48,52.93,7.63,72.35,82.16,5.32
1643857200,5,607.49,0.24,12.34,60.8,8.46,70.21,80.34,5.26
1643860800,5,567.44,0.47,7.45,87.26,6.85,67.35,76.34,3.7
1643864400,5,554.08,0.37,4.33,107.29,5.72,67.64,76.11,3.2
1643868000,5,540.73,0.25,2.83,117.3,4.71,65.26,72.92,2.79
1643871600,5,494,0.16,1.8,125.89,3.28,60.4,66.63,1.95
1643875200,5,467.3,0.14,1.59,130.18,2.8,58.22,63.8,1.55
1643878800,5,453.95,0.15,1.67,130.18,2.68,56.55,61.82,1.57
1643882400,5,500.68,0.58,5.91,121.59,3.55,57.68,64.06,3.8
1643886000,5,600.81,1.13,13.37,111.58,4.59,60.66,69.11,6.9
1643889600,5,674.25,0.96,21.76,95.84,5.25,61.97,72.06,9.12
1643893200,5,707.63,0.13,25.36,80.11,5.96,64.5,76.06,10.39
1643896800,5,627.52,0,16.45,83.68,5.72,65.68,76.46,8.87
1643900400,5,500.68,0,8.48,98.71,5.01,62.3,72.82,6.4
1643904000,5,393.87,0,4.84,101.57,4.23,54.98,67.84,3.93
1643907600,5,380.52,0,5.74,87.98,3.64,51.62,66.43,4.02
1643911200,4,373.84,0,6.34,75.1,3.04,48.61,63.91,3.36
1643914800,4,363.83,0,6.51,65.09,2.41,46.46,61.58,2.72
1643918400,4,367.16,0,6.34,55.79,2.09,45.97,61.06,2.56
1643922000,4,367.16,0,5.91,49.35,1.94,45.9,60.68,2.6
1643925600,4,367.16,0,5.57,44.35,1.79,45.8,60.05,2.72
1643929200,4,370.5,0,5.48,38.62,1.67,45.53,59.06,2.82
1643932800,4,380.52,0,6,32.9,1.65,45.62,58.31,2.91
1643936400,4,410.56,0.02,8.05,27.89,2.06,46.84,59.34,3.07
1643940000,4,480.65,0.2,13.54,22.89,3.1,49.03,62.5,3.96
1643943600,5,540.73,3.1,15.08,27.89,4.11,50.94,65.03,5.38
1643947200,5,554.08,4.53,13.54,47.92,5.19,52.44,66.27,6.78
1643950800,5,567.44,3.27,12.85,85.12,5.9,56.46,70.7,8.11
1643954400,5,567.44,1.23,8.48,147.34,6.08,64.14,77.85,8.74
1643958000,4,383.85,0.28,1.97,133.04,2.89,37.91,42.72,2.63
1643961600,4,347.14,0.22,1.46,123.02,2.03,27.3,30.39,1.79
1643965200,3,337.12,0.21,1.41,120.16,1.82,24.16,26.91,1.66
1643968800,3,340.46,0.28,2.03,117.3,2,21.79,24.53,1.93
1643972400,3,343.8,0.39,3.21,111.58,2.15,20.29,23.68,2.5
1643976000,3,347.14,0.36,5.01,104.43,2.21,20.56,25.41,2.91
1643979600,3,357.15,0.07,6.77,97.27,2.53,22.46,28.93,3.42
1643983200,4,367.16,0,6.85,91.55,2.86,25.74,33.79,4.12
1643986800,4,367.16,0,6.25,87.26,2.83,28.62,37.84,4.5
1643990400,4,453.95,0,11.31,67.23,3.43,33.4,45.42,7.16
1643994000,4,594.14,0,18.85,42.56,3.99,39.81,55.7,7.47
1643997600,4,687.6,0.03,24.68,25.39,3.93,43.76,61.56,7.66
1644001200,4,700.95,0.09,26.39,15.91,3.55,44.59,62.03,11.53
1644004800,4,687.6,0.12,23.99,11,3.04,44.93,61.89,14.44
1644008400,4,680.92,0.19,21.76,7.96,2.89,45.72,62.66,16.47
1644012000,4,680.92,0.27,20.73,6.26,3.01,46.29,63.13,19.76
1644015600,4,687.6,0.43,20.73,4.69,3.49,47.33,64.71,24.32
1644019200,4,720.98,1.2,21.59,2.19,4.47,49.9,68.49,29.39
1644022800,5,841.14,5.2,21.76,0.27,6.02,56.16,77.37,29.89
1644026400,5,1094.82,17.43,19.54,0.21,6.74,67.6,94.39,19
1644030000,5,1361.85,33.08,17.14,3.49,6.32,78.52,109.62,11.53
1644033600,5,781.06,7.93,17.82,38.98,7.09,53.56,70.24,10.26
1644037200,5,720.98,3.63,14.05,86.55,7.51,57.45,73.88,9.37
1644040800,5,654.22,1.06,7.37,145.91,7.33,66.09,82.01,8.23
1644044400,4,433.92,0.27,2.08,143.05,4.23,47.84,57.94,3.86
1644048000,4,397.21,0.22,1.67,138.76,3.46,42.31,50.34,3.04
1644051600,4,390.53,0.23,1.82,143.05,3.46,40.48,47.78,2.98
1644055200,4,480.65,0.98,7.2,141.62,4.83,44.15,52.83,6.21
1644058800,5,680.92,1.98,17.14,150.2,7.51,55.88,67.4,10.26
1644062400,5,947.95,2.54,32.22,144.48,10.85,68.74,82.71,13.05
1644066000,5,1161.58,0.55,46.61,114.44,14.42,76.81,92.78,14.69
1644069600,5,1201.63,0,45.24,91.55,14.78,80.09,97.34,16.21
1644073200,5,1028.06,0,37.01,77.96,10.13,69.34,85.59,17.73
1644076800,4,720.98,0,23.31,60.8,5.78,43.25,55.6,15.58
1644080400,4,640.87,0,20.22,41.84,4.59,33.38,45.22,15.96
1644084000,4,634.19,0.01,20.73,28.61,3.73,30.59,42.11,16.47
1644087600,4,627.52,0.03,20.91,19.67,2.8,29.5,40.33,17.73
1644091200,4,620.84,0.06,20.22,14.31,2.95,29.89,41.32,21.03
1644094800,4,634.19,0.09,19.54,11.18,3.81,31.3,43.78,27.87
1644098400,4,654.22,0.11,19.36,9.92,4.77,34.03,47.61,34.45
1644102000,4,680.92,0.13,18.68,9.66,4.23,38.95,52.72,25.59
1644105600,4,714.3,0.14,17.99,11.09,3.1,44.91,57.99,12.67
1644109200,4,647.54,0,13.54,31.83,3.4,48.06,59.69,8.61
1644112800,4,614.17,0.03,13.02,39.7,4.47,48.9,60.58,7.03
1644116400,4,547.41,0.64,10.45,49.35,5.3,44.72,54.89,5.45
1644120000,4,440.6,0.77,5.48,67.23,5.25,37.55,44.86,3.26
1644123600,4,407.22,0.6,3.81,83.68,5.36,35.55,41.58,2.34
1644127200,4,387.19,0.36,2.57,101.57,5.78,36.6,41.78,1.68
1644130800,4,363.83,0.2,1.63,113.01,5.01,33.83,37.97,1.17
1644134400,4,353.81,0.18,1.56,118.73,4.71,33.44,37.27,1.06
1644138000,4,353.81,0.19,1.82,123.02,5.66,36.38,40.3,0.96
1644141600,4,367.16,0.23,2.74,128.75,7.57,41.2,45.43,1.12
1644145200,4,393.87,0.27,4.93,133.04,10.61,48.09,53.01,1.61
1644148800,5,433.92,0.17,8.05,134.47,13.71,54.16,59.79,2.09
1644152400,5,554.08,0.03,17.31,113.01,15.14,60.08,67.96,5.57
1644156000,5,707.63,0,25.02,84.4,14.9,65.07,76.38,10.26
1644159600,5,747.68,0,25.7,74.39,13.59,67.61,81.2,12.79
1644163200,5,687.6,0,20.05,72.24,10.01,62.16,75.3,12.92
1644166800,5,654.22,0,16.79,60.8,6.62,54.4,66.76,12.54
1644170400,4,587.46,0,14.05,49.35,3.93,44.58,55,7.6
1644174000,4,547.41,0,13.37,35.41,2.35,38.08,47.39,5.76
1644177600,4,594.14,0.02,15.42,22.17,3.1,39.9,50.98,11.4
1644181200,4,680.92,0.06,19.02,14.48,5.13,46.47,60.32,21.28
1644184800,5,787.73,0.12,24.33,10.1,7.87,55.96,72.61,32.93
1644188400,5,881.2,0.31,27.42,6.44,9.18,65.44,84.34,38
1644192000,5,988.01,0.94,28.79,3.4,8.23,76.05,93.32,31.16
1644195600,5,1121.52,3.58,29.13,1.27,6.14,87.32,104.53,14.57
1644199200,5,1348.5,13.97,28.1,0.16,6.14,97.58,122.22,7.92
1644202800,5,1441.96,23.25,27.42,3.62,6.44,95.39,122.5,6.78
1644206400,4,514.03,1.26,9.08,61.51,8.34,43.87,52.3,3.58
1644210000,4,433.92,0.73,5.23,82.25,9.3,37.34,44.14,2.72
1644213600,4,407.22,0.44,3.47,98.71,8.82,33.96,39.85,2.28
1644217200,4,390.53,0.3,2.38,118.73,7.75,31.59,36.17,1.87
1644220800,4,387.19,0.24,2.23,128.75,6.79,29.16,32.87,1.77
1644224400,4,380.52,0.23,2.4,130.18,5.96,25.69,28.88,1.87
1644228000,3,400.54,0.43,3.86,131.61,6.38,24.57,27.85,2.63
1644231600,4,447.27,0.66,7.28,130.18,7.87,25.62,29.55,4.05
1644235200,4,494,0.7,11.31,123.02,8.46,25.94,30.57,5.19
1644238800,4,674.25,0.26,25.02,87.98,9.78,30.62,38.95,9.75
1644242400,4,974.66,0,40.44,47.21,12.28,42.36,58.83,16.47
1644246000,5,1201.63,0.03,50.04,24.32,13.71,54.07,79.38,21.03
1644249600,5,1321.79,0.23,54.15,13.05,12.99,63.22,95.5,23.56
1644253200,5,1415.25,0.71,53.47,7.15,10.61,70.81,105.39,23.31
1644256800,5,1348.5,0.47,49.35,9.92,7.51,70.71,99.21,13.55
1644260400,5,1121.52,0.12,39.41,13.41,4.23,62.67,83.9,8.11
1644264000,5,1014.71,0.23,32.22,8.67,3.13,61.11,81.41,9.75
1644267600,5,1001.36,0.47,28.1,4.83,3.58,63.69,83.99,14.31
1644271200,5,1001.36,0.91,25.02,2.44,4.17,65.11,82.96,18.49
1644274800,5,1014.71,1.82,21.42,0.96,3.19,66.69,80.73,10.39
1644278400,5,1068.12,3.02,19.71,0.76,2.56,68.57,78.79,5.26
1644282000,5,974.66,0.47,22.28,8.14,3.61,61.35,71.98,5.57
1644285600,5,947.95,0.96,25.36,8.23,4.71,56.44,71.68,5.26
1644289200,5,934.6,5.2,23.99,17.17,6.26,53.88,71.27,6.33
1644292800,4,600.81,2.29,10.88,67.95,9.66,49.79,62.93,5.57
1644296400,5,527.38,1.17,6.43,103,11.32,54.69,67.71,5.7
1644300000,5,494,0.54,3.77,133.04,12.16,62.5,75.34,5.38
1644303600,5,417.23,0.3,2.18,138.76,9.78,53.7,62.63,3.17
1644307200,4,380.52,0.26,1.99,137.33,8.11,45.75,52.34,2.28
1644310800,4,367.16,0.25,2.23,137.33,7.75,42.32,48.2,2.06
1644314400,4,363.83,0.3,3.04,134.47,7.87,40.3,46.06,2.22
1644318000,4,377.18,0.41,4.67,131.61,8.34,39.39,45.3,2.72
1644321600,4,390.53,0.4,6.77,123.02,8.23,36.93,42.97,3.23
1644325200,4,600.81,0.21,23.99,80.82,9.54,40.04,50.11,8.87
1644328800,5,947.95,0.01,43.18,36.12,12.64,51.46,69.97,16.47
1644332400,5,1188.28,0.2,52.78,14.84,14.31,63.5,91.04,21.03
1644336000,5,1281.74,0.62,54.15,8.4,13.47,71.98,106.21,23.31
1644339600,5,1388.55,1.66,52.78,3.84,10.97,81.2,118.59,23.31
1644343200,5,1388.55,1.9,50.04,3.93,7.87,84.47,116.71,13.43
1644346800,5,1134.87,0.13,41.13,14.66,5.84,76.64,98.88,8.04
1644350400,5,1108.17,0.04,37.01,16.09,5.19,76.83,96.81,6.14
1644354000,5,1201.63,0.05,36.67,11.62,4.95,80.52,102.16,5.83
1644357600,5,1028.06,0.02,28.1,16.27,4.11,69.41,88.87,5.64
1644361200,5,714.3,0,15.59,36.84,3.78,57.86,72,4.69
1644364800,5,520.71,0,8.74,57.22,4.17,56.9,67.9,4.43
1644368400,5,473.98,0,7.45,70.1,5.07,59,69.61,4.88
1644372000,5,520.71,0.02,10.97,67.23,6.08,59.86,71.97,5.7
1644375600,5,554.08,0.87,13.71,65.09,7.21,57,70.05,6.33
1644379200,4,460.62,1.3,8.31,85.83,6.91,47.22,58.6,4.62
1644382800,4,403.88,0.92,5.01,104.43,5.78,42.28,52.58,4.18
1644386400,4,370.5,0.46,2.83,120.16,4.71,39.03,48.25,3.89
1644390000,4,337.12,0.24,1.54,123.02,3.4,35.25,42.36,2.53
1644393600,4,330.45,0.22,1.46,123.02,3.25,34.14,40.38,2.12
1644397200,4,327.11,0.24,1.65,123.02,3.43,32.8,38.51,2.06
1644400800,4,330.45,0.29,2.12,124.45,3.73,30.86,36.04,2.09
1644404400,4,337.12,0.36,3.17,123.02,4.23,28.85,33.7,2.37
1644408000,4,350.48,0.32,4.8,118.73,4.65,27.03,31.75,2.66
1644411600,4,390.53,0.08,8.4,107.29,5.72,26.9,32.32,3.86
1644415200,4,427.25,0,10.62,92.98,6.38,27.6,34.39,5.57
1644418800,4,440.6,0,11.14,85.12,5.78,25.54,33.13,6.78
1644422400,3,427.25,0,10.71,80.11,4.65,21.88,29.4,7.41
1644426000,3,420.57,0,10.02,75.82,4.29,21.18,28.75,7.85
1644429600,3,410.56,0,9.42,72.96,4.11,21.27,28.71,7.98
1644433200,3,393.87,0,8.65,69.38,3.93,20.73,27.61,8.36
1644436800,3,393.87,0,8.23,63.66,3.99,20.87,27.73,9.37
1644440400,3,400.54,0,7.88,58.65,3.87,22.21,29.5,9.88
1644444000,4,413.89,0,7.45,57.22,3.78,25.53,33.56,8.49
1644447600,4,423.91,0,7.03,58.65,3.76,30.19,39.09,6.02
1644451200,4,433.92,0,7.03,60.08,3.76,35.08,44.87,4.24
1644454800,4,460.62,0,8.31,58.65,3.93,39.29,50.37,3.7
1644458400,4,514.03,0.05,12.51,50.78,4.71,42.13,55.3,4.12
1644462000,4,547.41,1.48,14.22,49.35,5.66,42.18,56.96,4.62
1644465600,4,427.25,1.31,7.37,80.11,6.26,38.41,51.29,3.36
1644469200,4,387.19,0.84,4.54,104.43,6.32,38.89,50.4,3.23
1644472800,4,370.5,0.5,3,120.16,6.62,39.19,49.3,3.2
1644476400,4,327.11,0.3,1.86,123.02,5.66,28.26,34.34,2.18
1644480000,3,310.42,0.27,1.65,118.73,4.47,21.27,25.49,1.93
1644483600,2,300.41,0.28,1.69,115.87,3.87,19.14,22.84,1.93
1644487200,3,310.42,0.42,2.78,115.87,4.77,20.47,24.28,2.34
1644490800,3,343.8,0.66,5.4,118.73,6.62,23.71,28.09,3.32
1644494400,4,383.85,0.66,9.34,114.44,8.11,25.34,30.28,4.18
1644498000,4,487.33,0.2,17.82,97.27,9.42,27.81,34.61,6.65
1644501600,4,634.19,0,24.68,76.53,10.61,32.8,43.09,10.13
1644505200,4,741,0,28.45,63.66,11.56,37.98,51.86,13.05
1644508800,4,767.71,0,28.45,55.07,10.97,39.49,55.42,14.69
1644512400,4,734.33,0,26.39,49.35,9.66,37.75,53.51,14.95
1644516000,4,674.25,0,22.96,47.92,8.23,34.75,48.35,13.93
1644519600,4,567.44,0,17.14,52.21,6.62,30.7,41.07,12.29
1644523200,4,473.98,0,11.48,57.22,5.3,28.2,36.8,10.77
1644526800,4,400.54,0,7.45,65.09,4.41,27.99,36.27,9.25
1644530400,4,363.83,0,5.36,74.39,4.05,29.31,38.48,7.66
1644534000,4,377.18,0,5.4,72.24,4.05,31.07,41.07,8.36
1644537600,4,400.54,0,6.25,66.52,4.35,32.87,43.72,8.61
1644541200,4,440.6,0,8.48,59.37,4.95,34.84,46.98,8.11
1644544800,4,507.35,0.07,12.85,52.21,6.08,37.22,51.14,8.04
1644548400,4,547.41,1.63,14.22,52.93,7.09,39.26,54.26,7.66
1644552000,4,473.98,1.79,8.4,74.39,6.02,36.89,49.82,5.45
1644555600,4,413.89,1.05,5.1,97.27,5.13,34.07,44.63,4.69
1644559200,4,363.83,0.53,3,114.44,4.53,30.15,38.15,4.12
1644562800,2,290.39,0.31,1.67,108.72,2.92,17.09,21.1,2.44
1644566400,2,267.03,0.29,1.5,105.86,2.41,12.55,15.22,1.93
1644570000,2,263.69,0.29,1.59,104.43,2.24,11.53,13.84,1.84
1644573600,2,263.69,0.32,1.86,105.86,2.29,11.09,13.16,1.82
1644577200,2,267.03,0.37,2.53,105.86,2.5,11.01,13.01,2.03
1644580800,2,277.04,0.34,3.64,103,2.59,10.93,12.99,2.25
1644584400,2,317.1,0.12,7.37,91.55,3.78,11.92,14.77,3.48
1644588000,2,363.83,0,10.02,79.39,5.19,13.94,18.28,5.26
1644591600,2,390.53,0,10.62,72.96,5.6,16.34,21.99,6.59
1644595200,2,393.87,0,9.85,70.1,5.07,18.57,25.08,7.16
1644598800,3,383.85,0,8.83,70.1,4.35,20.08,26.76,6.9
1644602400,3,367.16,0,7.71,70.81,3.64,20.65,26.79,6.14
1644606000,3,360.49,0,6.51,73.67,3.7,24.51,30.68,5.7
1644609600,4,377.18,0,5.74,77.25,4.95,32.35,39.45,6.02
1644613200,4,393.87,0,5.1,79.39,6.08,40.39,48.45,6.02
1644616800,4,407.22,0,4.88,77.96,6.2,44.78,53.4,5.57
1644620400,4,417.23,0,5.06,71.53,5.48,46.19,55.11,5
1644624000,4,427.25,0,5.65,64.37,4.83,46.2,55.41,4.43
1644627600,4,453.95,0,7.37,55.79,4.65,45.83,55.62,4.31
1644631200,4,507.35,0.07,11.14,47.21,5.48,46.02,57.15,4.94
1644634800,4,534.06,1.48,12,49.35,6.68,45.38,57.05,5.13
1644638400,4,417.23,1.24,5.91,72.24,5.72,34.86,42.84,3.45
1644642000,4,363.83,0.71,3.34,90.12,4.53,30.77,37.21,3.23
1644645600,4,340.46,0.36,1.99,103,3.99,30.7,36.5,3.17
1644649200,2,307.08,0.21,1.07,87.98,2.47,18.78,22.07,1.92
1644652800,2,307.08,0.2,0.92,77.96,1.97,13.47,15.77,1.49
1644656400,2,307.08,0.2,0.95,76.53,1.82,12.32,14.37,1.41
1644660000,2,317.1,0.33,1.67,78.68,2.38,12.55,14.65,1.79
1644663600,2,337.12,0.56,3.34,81.54,3.37,13.07,15.4,2.5
1644667200,2,360.49,0.61,5.91,76.53,4.05,13.23,15.83,3.2
1644670800,2,373.84,0.14,7.71,69.38,4.35,13.56,16.55,3.7
1644674400,2,363.83,0,6.85,65.8,4.23,14.76,18.4,4.37
1644678000,2,353.81,0,6.08,67.95,3.73,16.81,21.15,4.69
1644681600,2,367.16,0,6.77,67.95,3.58,19.2,24.6,5.76
1644685200,3,400.54,0,8.4,63.66,4.05,21.66,28.51,7.41
1644688800,3,413.89,0,9.51,60.08,4.23,23.52,31.18,8.61
1644692400,3,407.22,0,9.42,57.22,3.99,24.75,32.6,9.37
1644696000,4,393.87,0,8.05,57.94,3.78,27.09,35.32,9.75
1644699600,4,380.52,0,6.77,60.08,3.7,31.19,40.25,9.5
1644703200,4,377.18,0,6,62.94,3.78,35.94,45.98,8.23
1644706800,4,377.18,0,5.48,66.52,4.05,39.66,50.49,6.71
1644710400,4,373.84,0,5.18,72.24,4.71,41.55,52.82,5.32
1644714000,4,370.5,0,5.57,77.25,5.9,41.1,52.89,4.62
1644717600,4,400.54,0.02,7.97,72.24,7.33,40.5,53.54,5
1644721200,4,427.25,0.73,9.42,67.95,8.94,39.46,53.85,5.13
1644724800,4,360.49,0.84,5.01,81.54,7.87,33.93,46.37,3.2
1644728400,4,337.12,0.54,3,94.41,6.14,32.64,43.43,3.07
1644732000,4,327.11,0.31,1.86,104.43,5.3,32.72,42.29,2.91
1644735600,4,307.08,0.2,1.18,100.14,3.87,28.62,36.05,2.06
1644739200,4,300.41,0.19,1.14,98.71,3.19,26.78,32.93,1.82
1644742800,4,303.75,0.2,1.25,98.71,2.95,26.33,31.75,1.82
1644746400,4,310.42,0.22,1.59,101.57,3.1,26.26,31.1,1.93
1644750000,4,320.43,0.23,2.27,104.43,3.52,26.19,30.67,2.15
1644753600,4,327.11,0.18,3.3,104.43,3.81,25.73,29.98,2.34
1644757200,4,380.52,0.05,7.63,94.41,5.3,27.74,32.95,4.12
1644760800,4,440.6,0,10.62,82.97,6.2,30.54,37.4,6.4
1644764400,4,453.95,0,10.71,74.39,5.6,30.89,38.81,7.73
1644768000,4,453.95,0,10.2,67.95,4.77,30.06,38.47,8.61
1644771600,4,467.3,0,10.37,62.94,4.65,30.82,39.6,9.63
1644775200,4,460.62,0,10.2,61.51,4.53,31.94,40.63,10.13
1644778800,4,440.6,0,8.83,63.66,4.23,32.74,40.67,10.26
1644782400,4,433.92,0,7.8,63.66,4.11,34.67,42.61,10.26
1644786000,4,433.92,0,7.03,62.94,4.11,37.05,45.12,8.23
1644789600,4,447.27,0,6.85,61.51,4.35,39.27,47.61,5.95
1644793200,4,460.62,0,6.94,57.94,4.41,41.63,50.39,5
1644796800,4,473.98,0,7.54,55.07,4.59,44.44,53.73,4.69
1644800400,4,514.03,0,9.77,52.21,5.3,47.76,58.17,4.75
1644804000,5,594.14,0.04,15.08,47.21,7.03,51.81,64.06,5.32
1644807600,5,620.84,0.85,16.45,52.93,9.66,53.28,65.69,5.45
1644811200,4,500.68,1.08,6.85,89.41,11.8,49.71,59.8,3.39
1644814800,5,473.98,0.66,4.16,113.01,10.85,50.63,60.72,2.98
1644818400,5,460.62,0.38,2.61,130.18,10.25,51.98,61.89,2.66
1644822000,4,420.57,0.17,2.12,128.75,8.23,46.02,54.09,2.09
1644825600,4,400.54,0.13,2.42,124.45,7.03,42.18,49.19,1.79
1644829200,4,397.21,0.11,2.78,124.45,6.85,41.98,48.86,1.71
1644832800,4,403.88,0.14,3.56,127.32,7.45,43.73,50.87,1.82
1644836400,4,417.23,0.24,4.88,130.18,8.34,46.11,53.56,2.18
1644840000,4,433.92,0.23,6.68,130.18,8.82,46.97,54.65,2.56
1644843600,5,567.44,0.07,17.48,105.86,10.01,50.35,60.64,6.27
1644847200,5,787.73,0,29.47,72.24,11.8,57.68,73.56,11.91
1644850800,5,961.3,0,37.36,50.78,13.11,65.51,87.07,16.21
1644854400,5,1081.47,0,40.78,37.55,12.87,72.26,98.58,19.25
1644858000,5,1148.22,0,41.81,29.68,11.44,77.55,106.12,20.27
1644861600,5,1121.52,0.01,40.78,26.46,8.94,78.7,105.14,15.2
1644865200,5,988.01,0,33.59,27.54,6.2,74.95,96.26,8.61
1644868800,5,934.6,0,29.13,25.03,5.25,73.22,92.89,6.84
1644872400,5,834.47,0,22.28,28.97,4.59,60.97,77.92,6.97
1644876000,4,574.11,0,9.17,59.37,4.29,38.26,46.93,5
1644879600,4,507.35,0,5.23,71.53,4.41,36.3,42.84,3.36
1644883200,4,507.35,0,5.06,70.81,4.53,39.81,46.54,3.01
1644886800,4,527.38,0,6.6,67.23,4.83,43.4,51.16,3.1
1644890400,4,567.44,0.03,10.02,62.94,5.78,47.44,57.04,3.32
1644894000,5,587.46,0.85,11.82,65.09,7.03,50.5,61.34,3.61
1644897600,5,520.71,0.68,7.8,85.83,8.7,51.3,60.9,2.25
1644901200,5,494,0.47,5.91,100.14,8.7,53.14,62.57,2.09
1644904800,5,480.65,0.25,4.88,114.44,8.34,54.72,64.14,2.22
1644908400,4,453.95,0.14,3.08,121.59,7.99,45.96,52.87,1.27
1644912000,4,433.92,0.19,2.61,125.89,7.33,38.33,43.71,1.36
1644915600,4,427.25,0.23,2.7,133.04,7.87,34.79,39.54,1.61
1644919200,4,427.25,0.26,3.38,140.19,8.7,33,37.34,1.87
1644922800,4,427.25,0.22,4.8,143.05,9.18,31.94,36.09,2.12
1644926400,4,433.92,0.11,6.43,138.76,9.18,31.13,35.22,2.31
1644930000,4,767.71,0.05,34.27,85.12,12.04,39.96,49.61,9.75
1644933600,5,1228.33,0.01,63.06,33.97,15.26,57.37,76.32,17.73
1644937200,5,1348.5,0.03,62.38,23.25,14.42,65.89,91.15,20.27
1644940800,5,1228.33,0.02,49.35,23.96,11.56,68.05,95.06,20.52
1644944400,5,1121.52,0.07,39.07,18.6,8.23,70.47,96.73,19
1644948000,5,934.6,0.13,29.13,15.38,4.77,67.39,86.83,11.02
1644951600,5,527.38,0,10.28,39.34,2.44,52.55,61.48,4.12
1644955200,5,494,0,8.23,41.48,2.8,50.24,58.12,3.48
1644958800,4,534.06,0,9.08,39.7,3.73,49.41,57.36,4.12
1644962400,4,594.14,0,10.28,39.34,3.93,46.34,55.12,5.26
1644966000,4,594.14,0,9.94,43.63,4.23,44.83,54.25,5.26
1644969600,4,580.79,0,9.77,46.49,4.77,47.26,57.71,5.38
1644973200,5,600.81,0,12,43.99,5.54,52.1,64.62,5.89
1644976800,5,674.25,0.04,17.65,38.62,7.33,58.32,73.94,6.59
1644980400,5,687.6,0.98,19.19,42.2,10.25,63.42,80.57,6.59
1644984000,5,560.76,1.87,9.77,74.39,14.19,66.73,82.76,4.56
1644987600,5,507.35,1.1,6.25,108.72,13.59,69.58,85.16,3.8
1644991200,5,473.98,0.49,3.56,141.62,11.21,75.61,90.27,3.07
1644994800,5,410.56,0.19,2.06,143.05,7.15,60.87,70.77,1.5
1644998400,5,393.87,0.18,2.03,138.76,5.96,51.59,59.11,1.36
1645002000,4,393.87,0.19,2.44,137.33,6.2,48.37,55.16,1.58
1645005600,4,400.54,0.17,3.51,135.9,7.09,45.66,51.9,1.9
1645009200,4,410.56,0.13,5.65,133.04,8.34,44.32,50.41,2.34
1645012800,4,427.25,0.04,8.48,127.32,9.3,44.12,50.43,2.85
1645016400,4,514.03,0,16.28,111.58,11.32,47.05,54.92,5.13
1645020000,5,607.49,0,21.93,97.27,12.4,51.93,61.98,8.04
1645023600,5,600.81,0,18.51,89.41,9.78,54.25,65.37,9.37
1645027200,5,574.11,0,13.02,74.39,6.85,50.74,60.83,9.37
1645030800,4,580.79,0,10.88,57.22,5.36,46.72,55.35,9.12
1645034400,4,580.79,0,10.45,45.42,4.23,44.66,51.85,8.23
1645038000,4,560.76,0,9.25,40.41,3.22,43.85,49.15,6.21
1645041600,4,540.73,0,7.45,43.27,3.25,43.93,48.19,5.38
1645045200,4,547.41,0,6.08,47.92,3.58,43.21,47.39,5.76
1645048800,4,534.06,0,5.48,57.94,3.87,45.43,51.27,6.52
1645052400,5,507.35,0,5.4,67.95,5.66,51.55,59.97,6.4
1645056000,5,487.33,0,6.08,70.1,7.87,57.87,68.61,5.95
1645059600,5,500.68,0,8.23,63.66,9.42,62.95,75.95,6.14
1645063200,5,554.08,0.03,13.02,54.36,11.21,67.13,82.71,7.22
1645066800,5,587.46,0.89,15.42,52.21,13.95,70.01,87.14,7.54
1645070400,5,507.35,1.4,9.6,69.38,18.12,71.01,87.08,4.69
1645074000,5,473.98,1.12,6.6,91.55,18.12,74.37,90.52,3.7
1645077600,5,453.95,0.56,3.94,121.59,15.26,80.3,95.97,2.72
1645081200,5,400.54,0.24,1.95,135.9,9.06,73.13,84.6,1.27
1645084800,5,383.85,0.2,1.67,134.47,5.9,62.47,70.96,1.14
1645088400,5,373.84,0.21,1.8,131.61,4.77,56.96,64.07,1.28
1645092000,5,373.84,0.22,2.33,130.18,4.59,54.02,60.43,1.47
1645095600,5,380.52,0.23,3.56,127.32,4.95,51.95,58.06,1.76
1645099200,5,390.53,0.14,5.18,121.59,5.25,50.07,55.94,2.03
1645102800,5,467.3,0.03,11.48,107.29,6.68,51.05,58.08,4.18
1645106400,5,560.76,0,15.59,91.55,8.23,54.5,63.82,7.16
1645110000,5,587.46,0,15.59,85.83,8.34,55.91,66.75,8.99
1645113600,5,554.08,0,13.19,83.68,6.85,53.72,64.63,9.37
1645117200,5,520.71,0,11.82,81.54,5.78,53.42,63.88,9.37
1645120800,5,487.33,0,10.45,82.97,5.19,54.09,63.69,8.61
1645124400,5,427.25,0,7.71,87.26,4.47,50.09,58.22,7.16
1645128000,4,407.22,0,6.51,83.68,3.99,44.01,51.75,7.41
1645131600,4,407.22,0,6,77.96,3.87,41.06,49.3,8.11
1645135200,4,417.23,0,6,72.96,4.11,41.65,50.78,8.36
