date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1606266000,4,494,0,2.25,63.66,1.27,26.52,28.35,1
1606269600,3,487.33,0.03,3.9,62.94,1.4,24.34,26.35,0.93
1606273200,4,480.65,0.2,4.63,67.23,1.52,26.02,28.23,0.71
1606276800,4,440.6,0.18,2.61,85.12,1.61,30.6,32.67,0.3
1606280400,4,427.25,0.16,1.99,90.12,1.61,35.06,37.29,0.59
1606284000,4,413.9,0.13,1.56,98.71,1.52,41.36,43.87,0.84
1606287600,4,367.17,0.12,1.07,98.71,1.3,42,44.58,0.83
1606291200,4,323.77,0.11,1.05,89.41,1.06,32.71,34.97,0.9
1606294800,4,310.42,0.1,1.22,87.26,1,25.39,27.37,1.05
1606298400,3,313.76,0.08,1.99,87.98,1.03,23.58,25.6,1.43
1606302000,4,340.46,0.08,3.47,91.55,1.16,29.36,31.96,2.12
1606305600,4,367.17,0.03,5.23,95.84,1.31,39.65,43.02,2.72
1606309200,4,383.85,0,5.83,98.71,1.45,47.46,51.36,3.23
1606312800,4,380.52,0,5.66,94.41,1.52,47.75,51.83,3.64
1606316400,4,370.5,0,5.57,85.12,1.52,45.08,49.23,3.93
1606320000,4,357.15,0,5.48,74.39,1.43,40.13,44.21,4.05
1606323600,4,347.14,0,5.4,65.09,1.3,31.64,35.34,3.74
1606327200,3,333.79,0,5.01,60.08,1.16,21.66,24.58,3.14
1606330800,2,327.11,0,4.03,60.8,1.15,13.89,15.84,2.34
1606334400,1,337.12,0,2.83,67.95,1.25,9.09,10.33,1.79
1606338000,1,350.48,0,1.91,77.25,1.27,6.16,6.95,1.41
1606341600,2,360.49,0,1.31,85.12,1.21,4.26,4.73,1.12
1606345200,2,363.83,0,1.04,88.69,1.07,3.77,4.18,1.01
1606348800,2,363.83,0,0.99,87.26,0.86,4.11,4.54,0.99
1606352400,2,363.83,0,1.3,82.97,0.66,4.79,5.35,1.05
1606356000,1,360.49,0.01,2.23,77.96,0.6,5.54,6.33,1.12
1606359600,1,360.49,0.04,3.13,74.39,0.72,6.58,7.58,1.24
1606363200,1,357.15,0.06,3.17,72.24,0.94,7.74,8.74,1.3
1606366800,1,360.49,0.06,3.34,68.67,1.3,8.21,9.19,1.41
1606370400,1,363.83,0.05,3.47,65.8,1.55,7.98,8.9,1.52
1606374000,1,370.5,0.04,3.73,62.94,1.67,8.05,8.87,1.54
1606377600,1,373.84,0.02,3.9,61.51,1.62,8.38,9.16,1.57
1606381200,1,373.84,0.01,3.9,60.8,1.42,9.18,9.93,1.66
1606384800,2,390.53,0.01,5.23,54.36,1.25,10.49,11.4,1.85
1606388400,2,417.23,0.01,8.05,42.92,1.18,12.02,13.27,1.87
1606392000,2,453.95,0.01,11.31,32.19,1.22,13.87,15.45,1.76
1606395600,2,473.98,0.01,12.51,25.75,1.37,16.65,18.58,1.77
1606399200,2,487.33,0.02,12.17,22.17,1.67,19.31,21.64,1.68
1606402800,3,480.65,0.02,10.45,21.1,2.15,20.83,23.37,1.46
1606406400,3,460.63,0.01,8.82,21.64,2.92,22.34,24.91,1.3
1606410000,3,433.92,0.01,8.05,23.6,3.99,24.75,27.24,1.08
1606413600,4,413.9,0,7.45,27.18,4.47,26.7,28.74,0.88
1606417200,4,403.88,0,6.34,31.83,3.99,27.16,28.62,0.76
1606420800,4,410.56,0,5.57,31.83,3.19,27.09,28.46,0.94
1606424400,4,413.9,0,4.97,31.47,3.07,26,27.24,1.03
1606428000,3,410.56,0,4.24,30.76,2.74,24.57,25.77,1.08
1606431600,3,400.54,0,3.51,29.33,2.06,24.16,25.39,1.19
1606435200,3,390.53,0,3.17,28.61,1.52,24.28,25.56,1.31
1606438800,3,393.87,0.01,3.9,27.54,1.24,24.76,26.43,1.41
1606442400,3,407.22,0.13,5.91,27.18,1.18,24.75,27.06,1.39
1606446000,3,413.9,0.89,5.57,33.62,1.06,23.58,26,1.44
1606449600,3,383.85,0.68,2.91,50.07,0.85,21.58,23.44,1.68
1606453200,3,370.5,0.41,1.93,61.51,1,21.46,23.14,2.06
1606456800,3,353.81,0.25,1.32,72.96,1.64,21.83,23.35,2.31
1606460400,2,330.45,0.18,0.92,78.68,1.83,17.55,18.65,1.85
1606464000,2,317.1,0.18,0.96,82.97,2.09,14.48,15.37,1.54
1606467600,2,317.1,0.2,1.2,91.55,3.34,17.15,18.12,1.46
1606471200,2,327.11,0.24,1.76,98.71,4.71,19.92,21.05,1.55
1606474800,3,337.12,0.28,2.91,103,5.6,22.95,24.39,1.93
1606478400,4,353.81,0.15,4.88,98.71,6.08,25.47,27.2,2.38
1606482000,4,377.18,0,6.94,85.12,6.02,28.51,30.68,2.98
1606485600,4,407.22,0,8.57,67.95,5.13,31.75,34.58,3.26
1606489200,4,427.25,0,9.51,53.64,4.05,34.33,37.87,2.85
1606492800,4,433.92,0,9.43,42.92,3.25,35.28,39.25,2.57
1606496400,4,440.6,0,9.17,34.33,2.56,34.54,38.74,2.44
1606500000,4,433.92,0.01,8.74,28.25,1.83,32.81,36.96,2.31
1606503600,4,420.57,0.01,7.37,24.68,1.21,31.05,34.75,2.12
1606507200,4,403.88,0,5.48,23.6,0.84,29.87,33.16,2.15
1606510800,4,393.87,0,4.33,23.6,0.65,28.86,31.69,2.28
1606514400,4,383.85,0,3.51,22.89,0.55,28.34,30.44,2.22
1606518000,4,377.18,0.01,3.09,20.21,0.48,28.23,30.03,2.31
1606521600,4,373.84,0.03,3.17,16.99,0.46,28.67,30.32,2.47
1606525200,4,387.19,0.11,4.5,14.13,0.57,29.35,31.27,2.79
1606528800,4,433.92,0.43,7.37,12.52,0.85,30.77,33.6,2.69
1606532400,4,460.63,1.03,8.4,16.81,1.15,31.98,34.92,2.47
1606536000,4,420.57,0.46,5.48,34.69,1.8,31.57,33.37,1.85
1606539600,4,393.87,0.41,3.73,44.35,1.74,26.77,28.13,1.98
1606543200,3,383.85,0.35,2.91,53.64,1.62,23.12,24.38,2.38
1606546800,3,380.52,0.34,2.4,67.23,1.64,21.92,23.15,2.53
1606550400,3,373.84,0.29,2.21,77.96,1.68,21.28,22.41,2.41
1606554000,3,363.83,0.28,2.21,82.25,1.62,20.7,21.77,2.41
1606557600,3,360.49,0.31,2.55,82.97,1.49,20.56,21.63,2.6
1606561200,3,363.83,0.32,3.43,80.11,1.39,20.59,21.76,3.17
1606564800,3,373.84,0.18,5.01,75.1,1.3,20.15,21.45,3.99
1606568400,3,397.21,0,6.77,68.67,1.27,20.04,21.6,5
1606572000,3,433.92,0,7.97,64.37,1.43,21.48,23.46,5.07
1606575600,3,467.3,0,8.23,60.8,1.64,23.37,25.7,4.18
1606579200,4,500.68,0,7.28,63.66,1.85,28.27,30.72,3.29
1606582800,4,527.38,0,5.83,71.53,2.12,35.78,38.01,2.41
1606586400,4,547.41,0,4.37,83.69,2.5,42.19,43.89,1.77
1606590000,4,540.73,0,3,91.55,2.83,45.13,46.54,1.58
1606593600,4,534.06,0,2.66,81.54,2.5,44.37,46.09,1.82
1606597200,4,534.06,0,2.96,65.8,2.03,44.27,46.48,1.92
1606600800,4,540.73,0,3.6,51.5,1.54,42.62,45.07,1.82
1606604400,4,540.73,0,4.33,40.41,1.19,36.56,39.03,1.76
1606608000,4,534.06,0,4.97,34.33,1.1,30.07,32.48,1.54
1606611600,3,514.03,0,5.23,34.33,1.3,22.29,24.59,1.44
1606615200,2,480.65,0.02,5.23,36.84,1.42,14.35,16.47,1.58
1606618800,1,433.92,0.17,4.8,40.05,1.34,9.83,11.43,1.46
1606622400,1,367.17,0.28,3.43,43.99,1.09,7.17,8.37,1.49
1606626000,1,320.44,0.27,2.25,45.78,0.79,5.54,6.53,1.79
1606629600,1,307.08,0.25,1.69,45.78,0.64,4.74,5.63,2.15
1606633200,1,297.07,0.22,1.26,45.06,0.53,3.79,4.45,2
1606636800,1,273.71,0.18,1.13,45.06,0.41,2.81,3.31,1.82
1606640400,1,253.68,0.18,1.15,47.92,0.38,2.55,3.03,1.85
1606644000,1,243.66,0.23,1.5,50.78,0.4,2.64,3.18,2.19
1606647600,1,247,0.34,2.38,53.64,0.45,3.15,3.86,2.98
1606651200,1,260.35,0.29,3.98,52.93,0.5,3.64,4.52,3.58
1606654800,1,277.04,0.01,4.76,50.07,0.51,3.7,4.74,3.71
1606658400,1,290.39,0,3.86,47.92,0.51,3.7,4.76,3.07
1606662000,1,307.08,0,3.26,50.07,0.71,5.41,6.39,2.34
1606665600,2,343.8,0,2.96,58.65,1.31,10.47,11.34,1.79
1606669200,2,387.19,0,2.96,64.37,1.97,15.99,16.81,1.35
1606672800,2,413.9,0,3.09,64.37,2.53,19.62,20.31,1.09
1606676400,2,417.23,0,3,60.08,2.5,19.2,19.78,1.03
1606680000,2,403.88,0,2.66,53.64,1.86,16.98,17.57,1.08
1606683600,2,383.85,0,2.36,48.64,1.21,14.48,15.08,1.17
1606687200,2,363.83,0,2.14,44.35,0.78,11.74,12.31,1.2
1606690800,1,347.14,0,2.01,41.49,0.54,9.15,9.69,1.19
1606694400,1,330.45,0,1.97,39.7,0.41,7.04,7.58,1.19
1606698000,1,310.42,0,2.08,38.62,0.35,5.88,6.52,1.24
1606701600,1,303.75,0.02,2.59,38.62,0.38,5.64,6.51,1.3
1606705200,1,307.08,0.2,2.83,41.13,0.4,5.69,6.7,1.33
1606708800,1,313.76,0.3,2.27,47.92,0.39,6.24,7.3,1.39
1606712400,1,310.42,0.22,1.67,57.22,0.38,5.72,6.76,1.65
1606716000,1,303.75,0.16,1.3,65.8,0.38,5.37,6.35,1.95
1606719600,1,293.73,0.16,1.08,72.24,0.38,5.07,6.02,2.06
1606723200,1,267.03,0.19,1.06,74.39,0.34,4.22,5.03,2.01
1606726800,1,257.02,0.21,1.17,76.53,0.32,4.32,5.11,2.09
1606730400,1,260.35,0.25,1.69,75.82,0.35,5.13,6.07,2.41
1606734000,1,273.71,0.34,2.83,74.39,0.42,6.73,8.03,3.29
1606737600,1,290.39,0.24,4.58,71.53,0.54,7.73,9.34,4.12
1606741200,1,297.07,0.01,5.31,68.67,0.83,8.12,9.92,4.62
1606744800,1,293.73,0,4.71,70.81,1.36,9.55,11.55,4.75
1606748400,2,287.06,0,4.33,73.67,1.91,13.86,16.29,4.69
1606752000,3,283.72,0,3.86,77.96,2.53,20.74,23.93,4.37
1606755600,4,290.39,0,3.56,82.25,3.4,28.21,32.34,3.64
1606759200,4,297.07,0,3.3,81.54,3.73,34.89,39.79,2.88
1606762800,4,300.41,0,2.83,76.53,3.34,38.97,44.22,2.19
1606766400,4,303.75,0,2.31,72.24,2.92,41.95,47.27,1.82
1606770000,4,320.44,0,1.95,69.38,2.59,45.9,51.11,1.6
1606773600,4,340.46,0,1.74,65.8,2.18,49.92,54.93,1.44
1606777200,5,350.48,0,1.67,60.8,1.79,52.41,57.01,1.41
1606780800,5,360.49,0,1.8,57.22,1.71,55.23,59.7,1.41
1606784400,5,370.5,0,2.51,54.36,2.03,54.5,59.13,1.44
1606788000,5,390.53,0.04,4.24,51.5,2.68,53.46,58.52,1.41
1606791600,5,387.19,0.55,4.76,52.93,2.89,51.3,56.41,1.62
1606795200,4,337.12,0.66,3.21,61.51,2.41,43.68,48.15,1.87
1606798800,4,297.07,0.39,2.06,69.38,1.82,38.01,42.05,2.38
1606802400,4,277.04,0.26,1.46,77.96,1.4,35.44,39.24,2.82
1606806000,3,240.33,0.16,0.79,78.68,0.83,24.54,27.01,2.28
1606809600,2,220.3,0.14,0.71,74.39,0.54,17.44,19.02,1.9
1606813200,2,216.96,0.15,0.77,71.53,0.47,14.95,16.24,1.82
1606816800,2,220.3,0.22,1.37,70.81,0.52,14.7,16.07,2.15
1606820400,2,233.65,0.28,2.79,70.1,0.66,15.34,17,3.07
1606824000,2,247,0.14,4.84,69.38,0.83,15.66,17.61,3.93
1606827600,2,253.68,0.01,5.83,69.38,1.01,15.72,17.98,4.69
1606831200,2,253.68,0,5.48,71.53,1.18,16.24,18.81,5.26
1606834800,2,257.02,0,5.27,73.67,1.4,17.68,20.55,5.7
1606838400,2,263.69,0,5.14,70.1,1.68,19.27,22.52,6.08
1606842000,3,270.37,0,4.97,65.8,2,20.65,24.37,5.57
1606845600,3,273.71,0,4.58,64.37,2.59,22.54,26.57,4.05
1606849200,4,280.38,0,4.11,64.37,3.19,25.88,30.12,2.63
1606852800,4,293.73,0,3.47,62.94,3.4,31.17,35.82,1.87
1606856400,4,313.76,0,2.83,62.23,3.25,38.72,43.93,1.62
1606860000,4,330.45,0,2.34,57.94,2.59,46.27,52.02,1.41
1606863600,5,337.12,0,2.1,50.78,1.97,50.8,56.92,1.38
1606867200,5,340.46,0,2.19,47.21,1.57,54.19,60.7,1.43
1606870800,5,350.48,0,3.26,43.99,1.4,55.47,62.54,1.84
1606874400,5,373.84,0.09,5.74,40.77,1.37,54.52,62.27,1.68
1606878000,5,383.85,0.77,6.34,43.99,1.22,51.42,59.24,1.39
1606881600,4,300.41,0.4,2.51,65.09,0.89,37.19,42.53,0.96
1606885200,4,277.04,0.27,1.59,70.81,0.8,32.94,37.52,1.33
1606888800,4,263.69,0.19,1.1,77.96,0.81,31.69,35.8,1.58
1606892400,3,233.65,0.16,0.77,80.82,0.69,24.76,27.74,1.49
1606896000,2,213.62,0.17,0.85,78.68,0.59,19.19,21.38,1.49
1606899600,2,210.29,0.19,1.04,78.68,0.6,18.92,20.95,1.6
1606903200,3,220.3,0.23,1.95,77.25,0.66,20.96,23.12,2.12
1606906800,3,236.99,0.23,3.9,73.67,0.76,23.46,25.96,3.23
1606910400,4,260.35,0.1,6.26,69.38,0.85,25.94,28.78,4.31
1606914000,4,273.71,0,6.86,68.67,0.93,28.22,31.38,5.19
1606917600,4,280.38,0,6.08,70.81,1.03,30.62,34.06,5.76
1606921200,4,290.39,0,5.83,72.24,1.1,33.84,37.58,6.08
1606924800,4,307.08,0,5.31,73.67,1.12,40.42,44.53,5.83
1606928400,5,330.45,0,4.71,75.1,1.1,50.75,55.35,4.43
1606932000,5,347.14,0,3.9,77.96,1.12,60.21,64.97,2.6
1606935600,5,343.8,0,3.09,77.96,1.4,63.84,68.26,1.39
1606939200,5,337.12,0,2.49,73.67,1.85,64.17,68.2,0.92
1606942800,5,327.11,0,2.06,70.1,2.24,63.67,67.28,0.58
1606946400,5,320.44,0,1.76,66.52,2.27,64.21,67.46,0.36
1606950000,5,313.76,0,1.59,63.66,2.06,65.27,68.3,0.31
1606953600,5,310.42,0,1.63,61.51,1.88,66.94,69.84,0.26
1606957200,5,313.76,0,2.34,61.51,1.83,69.71,72.73,0.26
1606960800,5,327.11,0.02,4.24,61.51,1.91,72.65,76.01,0.2
1606964400,5,327.11,0.22,5.4,64.37,1.79,68.04,71.28,0.22
1606968000,5,300.41,0.36,3.56,71.53,1.37,50.77,53.21,0.27
1606971600,4,283.72,0.31,2.14,75.82,1.15,42.7,44.84,0.67
1606975200,4,280.38,0.21,1.36,82.97,1.13,44.2,46.28,0.91
1606978800,4,283.72,0.09,1.29,86.55,1,42.04,43.76,0.92
1606982400,4,293.73,0.08,1.54,87.26,0.89,40.28,41.84,1.05
1606986000,4,303.75,0.06,1.78,87.98,0.9,43.41,45.09,1.14
1606989600,4,313.76,0.03,2.14,87.98,0.91,45.82,47.72,1.2
1606993200,4,320.44,0.01,2.74,87.26,0.91,45.6,47.57,1.35
1606996800,4,323.77,0,3.47,83.69,0.93,40.65,42.52,1.57
1607000400,4,323.77,0,3.56,79.39,1,34.18,35.94,1.85
1607004000,4,327.11,0,3.43,76.53,1.18,30.34,32.12,2.12
1607007600,4,333.79,0,3.34,74.39,1.36,27.58,29.39,2.28
1607011200,4,340.46,0,3.17,70.81,1.4,26.07,27.68,2.12
1607014800,3,347.14,0,2.96,66.52,1.25,23.31,24.6,1.68
1607018400,2,360.49,0,2.57,65.8,0.98,17.31,18.22,1.36
1607022000,2,373.84,0,2.04,68.67,0.78,11.35,11.89,1.09
1607025600,1,387.19,0,1.59,73.67,0.72,7.34,7.64,0.9
1607029200,1,403.88,0,1.3,77.96,0.79,6.21,6.43,0.79
1607032800,2,417.23,0,1.08,80.11,0.89,5.75,5.91,0.71
1607036400,2,417.23,0,0.94,80.11,0.89,5.14,5.28,0.68
1607040000,1,410.56,0,0.92,77.25,0.86,5.81,5.95,0.67
1607043600,1,410.56,0,1.17,72.96,0.95,8.93,9.14,0.7
1607047200,2,417.23,0,1.78,71.53,1.1,14.22,14.6,0.71
1607050800,2,427.25,0,2.29,72.96,1.16,17.09,17.63,0.67
1607054400,2,420.57,0.02,2.12,76.53,1.07,19.24,19.96,0.76
1607058000,3,407.22,0.03,1.91,77.96,1,20.33,21.19,1
1607061600,3,397.21,0.03,1.82,79.39,1.03,20.88,21.85,1.35
1607065200,3,380.52,0.07,1.52,79.39,0.93,20.53,21.4,1.38
1607068800,2,367.17,0.06,1.41,77.25,0.8,18.55,19.29,1.27
1607072400,2,367.17,0.05,1.54,76.53,0.81,17.69,18.34,1.25
1607076000,2,370.5,0.02,1.93,75.82,0.85,17.2,17.75,1.27
1607079600,2,380.52,0.01,2.61,74.39,0.92,18.27,18.75,1.39
1607083200,2,390.53,0,3.38,72.24,0.97,19.16,19.61,1.49
1607086800,2,407.22,0,3.6,72.24,1.04,18.09,18.54,1.46
1607090400,2,427.25,0,3.51,71.53,1.18,17.18,17.71,1.3
1607094000,2,440.6,0,3.34,69.38,1.28,14.62,15.22,1.19
1607097600,2,447.27,0,3.04,69.38,1.46,12.56,13.2,1.16
1607101200,2,460.63,0,2.91,71.53,1.77,11.63,12.32,1.12
1607104800,2,467.3,0,2.72,72.96,1.89,11.87,12.5,1.05
1607108400,2,460.63,0,2.27,72.96,1.79,12.98,13.48,0.9
1607112000,2,447.27,0,1.86,70.1,1.82,14.55,14.99,0.83
1607115600,2,440.6,0,1.74,66.52,2,17.01,17.43,0.83
1607119200,2,417.23,0,1.59,62.23,2.03,15.07,15.4,0.8
1607122800,2,393.87,0,1.41,59.37,1.91,12.05,12.3,0.76
1607126400,2,373.84,0,1.32,57.22,1.8,10.28,10.46,0.72
1607130000,2,363.83,0,1.41,56.51,1.74,11.29,11.55,0.77
1607133600,2,363.83,0,1.86,55.08,1.67,13.69,14.17,0.85
1607137200,2,370.5,0.04,2.29,54.36,1.46,16.07,16.73,0.96
1607140800,2,367.17,0.07,2.08,55.79,1.15,17.87,18.63,1.17
1607144400,2,360.49,0.07,1.63,57.94,0.81,16.18,16.86,1.38
1607148000,2,353.81,0.07,1.25,60.8,0.61,11.85,12.41,1.52
1607151600,1,340.46,0.05,0.95,64.37,0.48,8.75,9.14,1.35
1607155200,1,337.12,0.03,1.03,65.8,0.41,7.88,8.22,1.25
1607158800,1,340.46,0.03,1.15,65.8,0.36,8.04,8.4,1.31
1607162400,1,340.46,0.03,1.41,65.09,0.32,7.04,7.42,1.43
1607166000,1,343.8,0.03,1.91,64.37,0.32,7.03,7.44,1.58
1607169600,1,343.8,0.01,2.55,62.94,0.39,7.45,7.88,1.66
1607173200,1,343.8,0,2.68,62.23,0.49,7.28,7.74,1.58
1607176800,1,343.8,0,2.55,60.08,0.6,6.58,7.08,1.41
1607180400,1,343.8,0,2.4,57.22,0.67,5.81,6.35,1.3
1607184000,1,340.46,0,2.19,55.08,0.67,5.7,6.26,1.25
1607187600,1,340.46,0,2.06,54.36,0.66,6.06,6.7,1.25
1607191200,1,333.79,0,1.97,54.36,0.64,6.96,7.62,1.22
1607194800,1,323.77,0,1.8,55.79,0.69,7.81,8.44,1.12
1607198400,1,323.77,0,1.67,57.22,0.95,8.25,8.8,1.03
1607202000,2,330.45,0,1.61,59.37,1.46,10.43,10.94,0.88
1607205600,2,343.8,0,1.46,62.94,1.97,14.03,14.55,0.69
1607209200,2,353.81,0,1.31,65.8,2.33,19.34,19.86,0.52
1607212800,3,357.15,0,1.21,69.38,2.53,21.03,21.5,0.46
1607216400,3,360.49,0,1.3,69.38,2.5,20.03,20.53,0.52
1607220000,2,357.15,0,1.71,67.23,2.27,19.32,19.99,0.63
1607223600,2,347.14,0.02,2.14,64.37,1.79,18.61,19.41,0.75
1607227200,2,333.79,0.03,1.91,65.09,1.27,16.03,16.8,0.82
1607230800,2,330.45,0.04,1.48,69.38,0.92,13.13,13.8,0.88
1607234400,2,337.12,0.04,1.19,73.67,0.79,11.94,12.52,0.97
1607238000,2,340.46,0.06,0.96,74.39,0.67,12.17,12.67,0.97
1607241600,2,343.8,0.09,0.91,73.67,0.61,13.05,13.5,1.05
1607245200,2,347.14,0.11,0.88,74.39,0.61,12.91,13.35,1.16
1607248800,2,350.48,0.13,1.07,74.39,0.65,11.11,11.54,1.3
1607252400,1,357.15,0.12,1.71,72.96,0.71,8.61,9.04,1.47
1607256000,1,363.83,0.05,2.7,70.81,0.81,6.21,6.65,1.5
1607259600,1,367.17,0,3.04,67.95,0.98,5.12,5.58,1.41
1607263200,1,367.17,0,2.83,66.52,1.31,4.87,5.35,1.24
1607266800,1,370.5,0,2.74,64.37,1.68,4.96,5.45,1.12
1607270400,1,383.85,0,2.87,59.37,2.06,5.08,5.51,0.96
1607274000,1,397.21,0,3.26,52.93,2.35,6.07,6.44,0.82
1607277600,1,400.54,0,3.47,47.92,2.44,7.48,7.79,0.75
1607281200,1,393.87,0,3.43,43.99,2.41,8.68,8.93,0.71
1607284800,1,383.85,0,3.43,40.05,2.27,9.07,9.32,0.72
1607288400,1,370.5,0,3.21,36.48,1.82,7.66,7.91,0.74
1607292000,1,363.83,0,2.79,33.62,1.19,5.76,5.98,0.78
1607295600,1,357.15,0,2.34,31.83,0.71,4.18,4.36,0.83
1607299200,1,357.15,0,1.97,31.11,0.41,3.17,3.35,0.89
1607302800,1,357.15,0,1.89,30.04,0.27,2.59,2.83,0.93
1607306400,1,357.15,0.02,2.29,28.61,0.25,2.43,2.85,0.96
1607310000,1,357.15,0.17,2.66,28.25,0.31,2.61,3.14,0.95
1607313600,1,347.14,0.27,2.4,31.11,0.4,3.09,3.64,0.96
1607317200,1,333.79,0.22,2.1,35.76,0.47,3.02,3.53,1.05
1607320800,1,337.12,0.18,1.99,38.98,0.58,2.93,3.4,1.19
1607324400,1,340.46,0.14,2.06,40.77,0.74,3.14,3.57,1.24
1607328000,1,343.8,0.14,2.01,43.63,0.87,3.15,3.52,1.17
1607331600,1,353.81,0.14,2.08,47.21,1.07,3.29,3.63,1.22
1607335200,1,363.83,0.08,2.42,50.07,1.24,3.4,3.73,1.24
1607338800,1,373.84,0.07,2.91,52.21,1.28,3.88,4.23,1.22
1607342400,1,383.85,0.04,3.6,54.36,1.21,4.77,5.17,1.11
1607346000,1,393.87,0,3.81,54.36,1.01,5.89,6.36,1.06
1607349600,1,403.88,0,3.68,54.36,0.92,7.21,7.79,1.05
1607353200,1,413.9,0,3.51,54.36,0.98,8.64,9.27,1
1607356800,1,423.91,0,3.47,52.21,1.12,8.34,8.91,0.98
1607360400,1,427.25,0,3.68,47.92,1.09,7.83,8.36,0.94
1607364000,1,440.6,0,4.03,41.49,0.85,7.24,7.68,0.91
1607367600,1,433.92,0,4.07,36.48,0.63,5.81,6.19,0.9
1607371200,1,427.25,0,3.86,33.26,0.56,3.9,4.28,0.98
1607374800,1,410.56,0,3.47,32.19,0.54,2.5,2.87,1.06
1607378400,1,400.54,0,2.79,35.76,0.51,1.66,1.99,1.05
1607382000,1,403.88,0,2.12,41.13,0.44,1.33,1.61,1
1607385600,1,410.56,0,1.71,44.7,0.4,1.28,1.54,0.98
1607389200,1,427.25,0,1.69,45.42,0.4,1.43,1.77,1.03
1607392800,1,447.27,0.01,2.23,43.63,0.45,1.61,2.16,1.11
1607396400,1,467.3,0.07,2.74,42.56,0.5,1.89,2.6,1.17
1607400000,1,473.98,0.17,2.4,45.42,0.54,2.58,3.39,1.19
1607403600,1,460.63,0.2,1.86,52.21,0.63,3.12,3.88,1.24
1607407200,1,453.95,0.2,1.61,61.51,0.89,4.12,4.81,1.36
1607410800,1,460.63,0.21,1.78,68.67,1.21,5.63,6.24,1.36
1607414400,1,473.98,0.22,2.16,73.67,1.28,6.9,7.49,1.28
1607418000,1,487.33,0.22,2.61,77.25,1.36,8.48,9.1,1.35
1607421600,2,500.68,0.2,3.17,78.68,1.4,10.02,10.67,1.38
1607425200,2,507.36,0.11,3.98,76.53,1.39,11.37,12.03,1.28
1607428800,2,507.36,0.02,4.93,73.67,1.36,12.38,13.05,1.2
1607432400,2,500.68,0,5.1,70.81,1.4,12.66,13.37,1.17
1607436000,2,507.36,0,5.1,66.52,1.55,12.64,13.45,1.16
1607439600,2,507.36,0,4.97,63.66,1.67,12.41,13.17,1.09
1607443200,2,514.03,0,4.54,62.94,1.64,12,12.69,1.06
1607446800,2,514.03,0,4.54,60.08,1.55,11.73,12.44,1.05
1607450400,2,520.71,0,4.84,54.36,1.55,11.98,12.66,0.96
1607454000,2,527.38,0,4.88,49.35,1.67,11.12,11.68,0.87
1607457600,2,540.73,0,4.88,44.7,1.94,10.86,11.4,0.82
1607461200,2,547.41,0,4.93,41.13,2.24,11.36,11.86,0.78
1607464800,1,547.41,0,4.8,38.98,2.44,9.93,10.38,0.78
1607468400,1,554.09,0,4.97,36.12,2.71,8.59,9.06,0.82
1607472000,1,567.44,0,5.36,34.33,2.95,7.91,8.4,0.85
1607475600,1,574.11,0,5.66,33.62,2.8,6.53,7.05,1.01
1607479200,1,574.11,0.01,5.83,33.98,2.33,6.08,6.7,1.05
1607482800,1,547.41,0.06,5.91,35.41,1.83,6.25,7.07,1.05
1607486400,1,500.68,0.21,5.1,38.62,1.52,6.84,7.82,1.11
1607490000,1,460.63,0.34,4.07,43.27,1.4,7.34,8.44,1.36
1607493600,1,440.6,0.32,3.09,50.78,1.46,7.9,9.06,1.79
1607497200,1,403.88,0.27,2.27,58.65,1.43,8.02,9.15,2
1607500800,1,343.8,0.21,2.12,59.37,1.31,7.08,8.13,2.01
1607504400,1,323.77,0.19,2.38,61.51,1.33,7.08,8.16,2.15
1607508000,1,330.45,0.35,3.73,61.51,1.36,8.11,9.41,2.82
1607511600,2,363.83,0.63,6.17,61.51,1.36,10.07,11.82,4.02
1607515200,2,400.54,0.54,9.77,57.22,1.4,11.7,13.88,4.88
1607518800,2,427.25,0.03,11.65,51.5,1.46,12.52,15.08,4.88
1607522400,2,440.6,0,9.85,48.64,1.48,12.86,15.62,4.02
1607526000,2,447.27,0,7.97,48.64,1.39,12.84,15.65,3.01
1607529600,2,453.95,0,6.6,48.64,1.3,13.11,15.92,2.63
1607533200,2,467.3,0,6.17,46.49,1.22,13.71,16.72,2.5
1607536800,2,473.98,0,5.91,44.7,1.16,13.76,16.73,2.34
1607540400,2,480.65,0,5.44,42.2,1.18,13.79,16.24,2.03
1607544000,2,494,0,5.23,38.98,1.33,14.04,16.12,1.74
1607547600,2,527.38,0,6,35.05,1.65,16.86,18.76,1.54
1607551200,3,540.73,0,6.77,32.54,1.91,21.71,23.54,1.43
1607554800,4,554.09,0,6.86,28.97,1.76,26.32,28.46,1.47
1607558400,4,540.73,0,6.43,28.97,1.67,28.41,30.81,1.58
1607562000,4,507.36,0,6.08,31.47,1.7,28.24,30.88,1.74
1607565600,4,473.98,0.08,6.51,33.62,1.8,27.95,30.98,1.79
1607569200,4,440.6,0.79,6.26,36.84,1.88,28.23,31.63,1.69
1607572800,4,390.53,0.83,4.76,47.21,1.85,25.27,28.54,1.57
1607576400,3,343.8,0.45,3.34,59.37,1.74,23.37,26.55,1.76
1607580000,3,323.77,0.26,2.59,70.1,1.67,24.61,27.94,2.12
1607583600,2,287.06,0.17,1.56,73.67,1.15,18.13,20.55,1.77
1607587200,2,267.03,0.17,1.19,71.53,0.78,13.11,14.85,1.65
1607590800,2,257.02,0.2,1.17,72.24,0.7,12.5,14.13,1.81
